"CODE_MUNI";"STATE";"REGION";"region"
4216057;"SC";42;"nao metropolitana"
4320263;"RS";43;"nao metropolitana"
2904753;"BA";29;"nao metropolitana"
4107546;"PR";41;"nao metropolitana"
2918308;"BA";29;"nao metropolitana"
1707652;"TO";17;"nao metropolitana"
2100204;"MA";21;"nao metropolitana"
2910859;"BA";29;"nao metropolitana"
2111003;"MA";21;"nao metropolitana"
4315156;"RS";43;"nao metropolitana"
4310306;"RS";43;"nao metropolitana"
5002803;"MS";50;"nao metropolitana"
2203503;"PI";22;"nao metropolitana"
4315750;"RS";43;"nao metropolitana"
3103801;"MG";31;"nao metropolitana"
4308656;"RS";43;"nao metropolitana"
2702801;"AL";27;"nao metropolitana"
1304237;"AM";13;"nao metropolitana"
2903805;"BA";29;"nao metropolitana"
2924306;"BA";29;"nao metropolitana"
2304236;"CE";23;"nao metropolitana"
4305447;"RS";43;"nao metropolitana"
2210409;"PI";22;"nao metropolitana"
1507508;"PA";15;"nao metropolitana"
4307104;"RS";43;"nao metropolitana"
4315313;"RS";43;"nao metropolitana"
2926103;"BA";29;"nao metropolitana"
4202503;"SC";42;"nao metropolitana"
2303006;"CE";23;"nao metropolitana"
2931806;"BA";29;"nao metropolitana"
2409803;"RN";24;"nao metropolitana"
1505007;"PA";15;"nao metropolitana"
4323457;"RS";43;"nao metropolitana"
4307815;"RS";43;"nao metropolitana"
2106102;"MA";21;"nao metropolitana"
1707108;"TO";17;"nao metropolitana"
2503506;"PB";25;"nao metropolitana"
1720655;"TO";17;"nao metropolitana"
2608008;"PE";26;"nao metropolitana"
2509404;"PB";25;"nao metropolitana"
2900306;"BA";29;"nao metropolitana"
2204709;"PI";22;"nao metropolitana"
5215900;"GO";52;"nao metropolitana"
4219101;"SC";42;"nao metropolitana"
1718865;"TO";17;"nao metropolitana"
2310902;"CE";23;"nao metropolitana"
5003504;"MS";50;"nao metropolitana"
2614709;"PE";26;"nao metropolitana"
2616506;"PE";26;"nao metropolitana"
4302451;"RS";43;"nao metropolitana"
2414506;"RN";24;"nao metropolitana"
5202155;"GO";52;"nao metropolitana"
4301958;"RS";43;"nao metropolitana"
2516508;"PB";25;"nao metropolitana"
3170057;"MG";31;"nao metropolitana"
3108800;"MG";31;"nao metropolitana"
2501609;"PB";25;"nao metropolitana"
2919306;"BA";29;"nao metropolitana"
2404408;"RN";24;"nao metropolitana"
4308854;"RS";43;"nao metropolitana"
2106409;"MA";21;"nao metropolitana"
2204402;"PI";22;"nao metropolitana"
2302909;"CE";23;"nao metropolitana"
3547007;"SP";35;"nao metropolitana"
4200903;"SC";42;"nao metropolitana"
1706100;"TO";17;"nao metropolitana"
3141603;"MG";31;"nao metropolitana"
4218756;"SC";42;"nao metropolitana"
3134806;"MG";31;"nao metropolitana"
4321469;"RS";43;"nao metropolitana"
2921401;"BA";29;"nao metropolitana"
3142007;"MG";31;"nao metropolitana"
2102754;"MA";21;"nao metropolitana"
4301750;"RS";43;"nao metropolitana"
3109204;"MG";31;"nao metropolitana"
3139706;"MG";31;"nao metropolitana"
2306603;"CE";23;"nao metropolitana"
2901601;"BA";29;"nao metropolitana"
3164001;"MG";31;"nao metropolitana"
4103206;"PR";41;"nao metropolitana"
4210902;"SC";42;"nao metropolitana"
2411403;"RN";24;"nao metropolitana"
3515350;"SP";35;"nao metropolitana"
2609154;"PE";26;"nao metropolitana"
4109005;"PR";41;"nao metropolitana"
3156007;"MG";31;"nao metropolitana"
2308351;"CE";23;"nao metropolitana"
2101905;"MA";21;"nao metropolitana"
2800407;"SE";28;"nao metropolitana"
1503408;"PA";15;"nao metropolitana"
4309951;"RS";43;"nao metropolitana"
2925253;"BA";29;"nao metropolitana"
4306429;"RS";43;"nao metropolitana"
3133204;"MG";31;"nao metropolitana"
4102208;"PR";41;"nao metropolitana"
5103437;"MT";51;"nao metropolitana"
2104404;"MA";21;"nao metropolitana"
2108801;"MA";21;"nao metropolitana"
1400605;"RR";14;"nao metropolitana"
4106571;"PR";41;"nao metropolitana"
4311908;"RS";43;"nao metropolitana"
2110658;"MA";21;"nao metropolitana"
2601003;"PE";26;"nao metropolitana"
2929404;"BA";29;"nao metropolitana"
4300638;"RS";43;"nao metropolitana"
1300680;"AM";13;"nao metropolitana"
3554953;"SP";35;"nao metropolitana"
4123824;"PR";41;"nao metropolitana"
3137007;"MG";31;"nao metropolitana"
1301654;"AM";13;"nao metropolitana"
3509452;"SP";35;"nao metropolitana"
2926707;"BA";29;"nao metropolitana"
4125357;"PR";41;"nao metropolitana"
2106300;"MA";21;"nao metropolitana"
2313351;"CE";23;"nao metropolitana"
4217550;"SC";42;"nao metropolitana"
2929255;"BA";29;"nao metropolitana"
5207535;"GO";52;"nao metropolitana"
2920403;"BA";29;"nao metropolitana"
2918209;"BA";29;"nao metropolitana"
3125903;"MG";31;"nao metropolitana"
1200393;"AC";12;"nao metropolitana"
4204103;"SC";42;"nao metropolitana"
4219408;"SC";42;"nao metropolitana"
1701002;"TO";17;"nao metropolitana"
4218103;"SC";42;"nao metropolitana"
5100508;"MT";51;"nao metropolitana"
2408953;"RN";24;"nao metropolitana"
4318622;"RS";43;"nao metropolitana"
2806602;"SE";28;"nao metropolitana"
1502855;"PA";15;"nao metropolitana"
2400109;"RN";24;"nao metropolitana"
3123700;"MG";31;"nao metropolitana"
2516607;"PB";25;"nao metropolitana"
5007976;"MS";50;"nao metropolitana"
4111605;"PR";41;"nao metropolitana"
1501600;"PA";15;"nao metropolitana"
2915304;"BA";29;"nao metropolitana"
4123204;"PR";41;"nao metropolitana"
2303402;"CE";23;"nao metropolitana"
4211454;"SC";42;"nao metropolitana"
3123106;"MG";31;"nao metropolitana"
5003108;"MS";50;"nao metropolitana"
2206605;"PI";22;"nao metropolitana"
2608057;"PE";26;"nao metropolitana"
2103554;"MA";21;"nao metropolitana"
2903607;"BA";29;"nao metropolitana"
4312104;"RS";43;"nao metropolitana"
2915106;"BA";29;"nao metropolitana"
2928059;"BA";29;"nao metropolitana"
4214300;"SC";42;"nao metropolitana"
1702901;"TO";17;"nao metropolitana"
4124905;"PR";41;"nao metropolitana"
2312106;"CE";23;"nao metropolitana"
2703601;"AL";27;"nao metropolitana"
3155405;"MG";31;"nao metropolitana"
4300455;"RS";43;"nao metropolitana"
5219209;"GO";52;"nao metropolitana"
1101435;"RO";11;"nao metropolitana"
4201273;"SC";42;"nao metropolitana"
3125952;"MG";31;"nao metropolitana"
2413904;"RN";24;"nao metropolitana"
4302584;"RS";43;"nao metropolitana"
2510907;"PB";25;"nao metropolitana"
4313607;"RS";43;"nao metropolitana"
4116950;"PR";41;"nao metropolitana"
5100359;"MT";51;"nao metropolitana"
2924207;"BA";29;"nao metropolitana"
1702307;"TO";17;"nao metropolitana"
2311959;"CE";23;"nao metropolitana"
4310876;"RS";43;"nao metropolitana"
2702702;"AL";27;"nao metropolitana"
2913101;"BA";29;"nao metropolitana"
4127882;"PR";41;"nao metropolitana"
4312203;"RS";43;"nao metropolitana"
4109203;"PR";41;"nao metropolitana"
3126000;"MG";31;"nao metropolitana"
2933158;"BA";29;"nao metropolitana"
5214051;"GO";52;"nao metropolitana"
4126702;"PR";41;"nao metropolitana"
4305871;"RS";43;"nao metropolitana"
4108452;"PR";41;"nao metropolitana"
4301552;"RS";43;"nao metropolitana"
4312138;"RS";43;"nao metropolitana"
2608602;"PE";26;"nao metropolitana"
4109500;"PR";41;"nao metropolitana"
3119807;"MG";31;"nao metropolitana"
4305850;"RS";43;"nao metropolitana"
2303600;"CE";23;"nao metropolitana"
5203807;"GO";52;"nao metropolitana"
2110401;"MA";21;"nao metropolitana"
3135704;"MG";31;"nao metropolitana"
3153509;"MG";31;"nao metropolitana"
4317756;"RS";43;"nao metropolitana"
2100832;"MA";21;"nao metropolitana"
1400704;"RR";14;"nao metropolitana"
2615508;"PE";26;"nao metropolitana"
2703304;"AL";27;"nao metropolitana"
2407500;"RN";24;"nao metropolitana"
3556354;"SP";35;"nao metropolitana"
5004809;"MS";50;"nao metropolitana"
2708709;"AL";27;"nao metropolitana"
3171600;"MG";31;"nao metropolitana"
2805307;"SE";28;"nao metropolitana"
4100905;"PR";41;"nao metropolitana"
4219358;"SC";42;"nao metropolitana"
4107157;"PR";41;"nao metropolitana"
2905503;"BA";29;"nao metropolitana"
4213302;"SC";42;"nao metropolitana"
2906600;"BA";29;"nao metropolitana"
3105004;"MG";31;"nao metropolitana"
2707800;"AL";27;"nao metropolitana"
2922656;"BA";29;"nao metropolitana"
3501103;"SP";35;"nao metropolitana"
4106100;"PR";41;"nao metropolitana"
4122800;"PR";41;"nao metropolitana"
4203253;"SC";42;"nao metropolitana"
3517109;"SP";35;"nao metropolitana"
5210802;"GO";52;"nao metropolitana"
2402501;"RN";24;"nao metropolitana"
3116704;"MG";31;"nao metropolitana"
3537156;"SP";35;"nao metropolitana"
2300408;"CE";23;"nao metropolitana"
4120101;"PR";41;"nao metropolitana"
1703008;"TO";17;"nao metropolitana"
3158904;"MG";31;"nao metropolitana"
2701605;"AL";27;"nao metropolitana"
4303202;"RS";43;"nao metropolitana"
2900355;"BA";29;"nao metropolitana"
2108058;"MA";21;"nao metropolitana"
2608404;"PE";26;"nao metropolitana"
4315008;"RS";43;"nao metropolitana"
4300307;"RS";43;"nao metropolitana"
3163904;"MG";31;"nao metropolitana"
3541059;"SP";35;"nao metropolitana"
2503308;"PB";25;"nao metropolitana"
2919405;"BA";29;"nao metropolitana"
3150604;"MG";31;"nao metropolitana"
3116902;"MG";31;"nao metropolitana"
5207600;"GO";52;"nao metropolitana"
3161205;"MG";31;"nao metropolitana"
3553203;"SP";35;"nao metropolitana"
1302009;"AM";13;"nao metropolitana"
3537701;"SP";35;"nao metropolitana"
2707602;"AL";27;"nao metropolitana"
2802403;"SE";28;"nao metropolitana"
3134707;"MG";31;"nao metropolitana"
1712504;"TO";17;"nao metropolitana"
2806800;"SE";28;"nao metropolitana"
3118908;"MG";31;"nao metropolitana"
2930402;"BA";29;"nao metropolitana"
3123528;"MG";31;"nao metropolitana"
3505104;"SP";35;"nao metropolitana"
4120333;"PR";41;"nao metropolitana"
3154457;"MG";31;"nao metropolitana"
3121407;"MG";31;"nao metropolitana"
3134509;"MG";31;"nao metropolitana"
3129301;"MG";31;"nao metropolitana"
5215652;"GO";52;"nao metropolitana"
3523008;"SP";35;"nao metropolitana"
2500502;"PB";25;"nao metropolitana"
2930758;"BA";29;"nao metropolitana"
2702553;"AL";27;"nao metropolitana"
4121307;"PR";41;"nao metropolitana"
3534807;"SP";35;"nao metropolitana"
3169208;"MG";31;"nao metropolitana"
2604908;"PE";26;"nao metropolitana"
3501806;"SP";35;"nao metropolitana"
2210508;"PI";22;"nao metropolitana"
2413201;"RN";24;"nao metropolitana"
3165206;"MG";31;"nao metropolitana"
4205159;"SC";42;"nao metropolitana"
4323101;"RS";43;"nao metropolitana"
4320602;"RS";43;"nao metropolitana"
2925600;"BA";29;"nao metropolitana"
3152170;"MG";31;"nao metropolitana"
3502606;"SP";35;"nao metropolitana"
4209151;"SC";42;"nao metropolitana"
4323358;"RS";43;"nao metropolitana"
4124004;"PR";41;"nao metropolitana"
4112900;"PR";41;"nao metropolitana"
4126207;"PR";41;"nao metropolitana"
4112306;"PR";41;"nao metropolitana"
2612455;"PE";26;"nao metropolitana"
1304005;"AM";13;"nao metropolitana"
3129202;"MG";31;"nao metropolitana"
2902252;"BA";29;"nao metropolitana"
4303400;"RS";43;"nao metropolitana"
3142403;"MG";31;"nao metropolitana"
2612901;"PE";26;"nao metropolitana"
2913002;"BA";29;"nao metropolitana"
2102507;"MA";21;"nao metropolitana"
5212956;"GO";52;"nao metropolitana"
2926806;"BA";29;"nao metropolitana"
2605806;"PE";26;"nao metropolitana"
2927606;"BA";29;"nao metropolitana"
3169802;"MG";31;"nao metropolitana"
4119707;"PR";41;"nao metropolitana"
4315958;"RS";43;"nao metropolitana"
2104206;"MA";21;"nao metropolitana"
1300904;"AM";13;"nao metropolitana"
3150307;"MG";31;"nao metropolitana"
1720200;"TO";17;"nao metropolitana"
2105906;"MA";21;"nao metropolitana"
3124708;"MG";31;"nao metropolitana"
4101655;"PR";41;"nao metropolitana"
4207759;"SC";42;"nao metropolitana"
4306973;"RS";43;"nao metropolitana"
3525409;"SP";35;"nao metropolitana"
4207577;"SC";42;"nao metropolitana"
4201802;"SC";42;"nao metropolitana"
4311791;"RS";43;"nao metropolitana"
2312502;"CE";23;"nao metropolitana"
