"CODE_MUNI";"COD_UF";"ACR_UF";"HIERARCHY"
4111001;41;"PR";"nao metropolitana"
2306009;23;"CE";"nao metropolitana"
2615706;26;"PE";"nao metropolitana"
2311108;23;"CE";"nao metropolitana"
3168507;31;"MG";"nao metropolitana"
2605459;26;"PE";"nao metropolitana"
1200344;12;"AC";"nao metropolitana"
2804201;28;"SE";"nao metropolitana"
3107604;31;"MG";"nao metropolitana"
3112406;31;"MG";"nao metropolitana"
4208609;42;"SC";"nao metropolitana"
4212270;42;"SC";"nao metropolitana"
3533205;35;"SP";"nao metropolitana"
2208908;22;"PI";"nao metropolitana"
4300661;43;"RS";"nao metropolitana"
2931301;29;"BA";"nao metropolitana"
2910107;29;"BA";"nao metropolitana"
4313334;43;"RS";"nao metropolitana"
4306379;43;"RS";"nao metropolitana"
5108303;51;"MT";"nao metropolitana"
2107902;21;"MA";"nao metropolitana"
2313906;23;"CE";"nao metropolitana"
2306504;23;"CE";"nao metropolitana"
2909109;29;"BA";"nao metropolitana"
2313757;23;"CE";"nao metropolitana"
3516606;35;"SP";"nao metropolitana"
4305959;43;"RS";"nao metropolitana"
1501006;15;"PA";"nao metropolitana"
4321477;43;"RS";"nao metropolitana"
1706506;17;"TO";"nao metropolitana"
2608206;26;"PE";"nao metropolitana"
2924603;29;"BA";"nao metropolitana"
4311601;43;"RS";"nao metropolitana"
4318424;43;"RS";"nao metropolitana"
3539905;35;"SP";"nao metropolitana"
1304401;13;"AM";"nao metropolitana"
2107605;21;"MA";"nao metropolitana"
1300631;13;"AM";"nao metropolitana"
2102705;21;"MA";"nao metropolitana"
3516101;35;"SP";"nao metropolitana"
2703007;27;"AL";"nao metropolitana"
3159506;31;"MG";"nao metropolitana"
2929750;29;"BA";"nao metropolitana"
2308609;23;"CE";"nao metropolitana"
2402709;24;"RN";"nao metropolitana"
3171709;31;"MG";"nao metropolitana"
3162203;31;"MG";"nao metropolitana"
1507102;15;"PA";"nao metropolitana"
3149200;31;"MG";"nao metropolitana"
4126900;41;"PR";"nao metropolitana"
3134004;31;"MG";"nao metropolitana"
4107850;41;"PR";"nao metropolitana"
2901155;29;"BA";"nao metropolitana"
2311355;23;"CE";"nao metropolitana"
2306801;23;"CE";"nao metropolitana"
1303205;13;"AM";"nao metropolitana"
3166907;31;"MG";"nao metropolitana"
5214861;52;"GO";"nao metropolitana"
2612307;26;"PE";"nao metropolitana"
1506104;15;"PA";"nao metropolitana"
3167400;31;"MG";"nao metropolitana"
4304952;43;"RS";"nao metropolitana"
4113403;41;"PR";"nao metropolitana"
2931707;29;"BA";"nao metropolitana"
2405603;24;"RN";"nao metropolitana"
2907905;29;"BA";"nao metropolitana"
2303105;23;"CE";"nao metropolitana"
4311775;43;"RS";"nao metropolitana"
1507805;15;"PA";"nao metropolitana"
2600609;26;"PE";"nao metropolitana"
3107505;31;"MG";"nao metropolitana"
2400505;24;"RN";"nao metropolitana"
4313425;43;"RS";"nao metropolitana"
3544608;35;"SP";"nao metropolitana"
2414605;24;"RN";"nao metropolitana"
4108700;41;"PR";"nao metropolitana"
2903508;29;"BA";"nao metropolitana"
2901908;29;"BA";"nao metropolitana"
2513109;25;"PB";"nao metropolitana"
2912400;29;"BA";"nao metropolitana"
2922706;29;"BA";"nao metropolitana"
2807501;28;"SE";"nao metropolitana"
2309201;23;"CE";"nao metropolitana"
4216057;42;"SC";"nao metropolitana"
4320263;43;"RS";"nao metropolitana"
2904753;29;"BA";"nao metropolitana"
4107546;41;"PR";"nao metropolitana"
2918308;29;"BA";"nao metropolitana"
1707652;17;"TO";"nao metropolitana"
2100204;21;"MA";"nao metropolitana"
2910859;29;"BA";"nao metropolitana"
2111003;21;"MA";"nao metropolitana"
4315156;43;"RS";"nao metropolitana"
4310306;43;"RS";"nao metropolitana"
5002803;50;"MS";"nao metropolitana"
2203503;22;"PI";"nao metropolitana"
4315750;43;"RS";"nao metropolitana"
3103801;31;"MG";"nao metropolitana"
4308656;43;"RS";"nao metropolitana"
2702801;27;"AL";"nao metropolitana"
1304237;13;"AM";"nao metropolitana"
2903805;29;"BA";"nao metropolitana"
2924306;29;"BA";"nao metropolitana"
2304236;23;"CE";"nao metropolitana"
4305447;43;"RS";"nao metropolitana"
2210409;22;"PI";"nao metropolitana"
1507508;15;"PA";"nao metropolitana"
4307104;43;"RS";"nao metropolitana"
4315313;43;"RS";"nao metropolitana"
2926103;29;"BA";"nao metropolitana"
4202503;42;"SC";"nao metropolitana"
2303006;23;"CE";"nao metropolitana"
2931806;29;"BA";"nao metropolitana"
2409803;24;"RN";"nao metropolitana"
1505007;15;"PA";"nao metropolitana"
4323457;43;"RS";"nao metropolitana"
4307815;43;"RS";"nao metropolitana"
2106102;21;"MA";"nao metropolitana"
1707108;17;"TO";"nao metropolitana"
2503506;25;"PB";"nao metropolitana"
1720655;17;"TO";"nao metropolitana"
2608008;26;"PE";"nao metropolitana"
2509404;25;"PB";"nao metropolitana"
2900306;29;"BA";"nao metropolitana"
2204709;22;"PI";"nao metropolitana"
5215900;52;"GO";"nao metropolitana"
4219101;42;"SC";"nao metropolitana"
1718865;17;"TO";"nao metropolitana"
2310902;23;"CE";"nao metropolitana"
5003504;50;"MS";"nao metropolitana"
2614709;26;"PE";"nao metropolitana"
2616506;26;"PE";"nao metropolitana"
4302451;43;"RS";"nao metropolitana"
2414506;24;"RN";"nao metropolitana"
5202155;52;"GO";"nao metropolitana"
4301958;43;"RS";"nao metropolitana"
2516508;25;"PB";"nao metropolitana"
3170057;31;"MG";"nao metropolitana"
3108800;31;"MG";"nao metropolitana"
2501609;25;"PB";"nao metropolitana"
2919306;29;"BA";"nao metropolitana"
2404408;24;"RN";"nao metropolitana"
4308854;43;"RS";"nao metropolitana"
2106409;21;"MA";"nao metropolitana"
2204402;22;"PI";"nao metropolitana"
2302909;23;"CE";"nao metropolitana"
3547007;35;"SP";"nao metropolitana"
4200903;42;"SC";"nao metropolitana"
1706100;17;"TO";"nao metropolitana"
3141603;31;"MG";"nao metropolitana"
4218756;42;"SC";"nao metropolitana"
3134806;31;"MG";"nao metropolitana"
4321469;43;"RS";"nao metropolitana"
2921401;29;"BA";"nao metropolitana"
3142007;31;"MG";"nao metropolitana"
2102754;21;"MA";"nao metropolitana"
4301750;43;"RS";"nao metropolitana"
3109204;31;"MG";"nao metropolitana"
3139706;31;"MG";"nao metropolitana"
2306603;23;"CE";"nao metropolitana"
2901601;29;"BA";"nao metropolitana"
3164001;31;"MG";"nao metropolitana"
4103206;41;"PR";"nao metropolitana"
4210902;42;"SC";"nao metropolitana"
2411403;24;"RN";"nao metropolitana"
3515350;35;"SP";"nao metropolitana"
2609154;26;"PE";"nao metropolitana"
4109005;41;"PR";"nao metropolitana"
3156007;31;"MG";"nao metropolitana"
2308351;23;"CE";"nao metropolitana"
2101905;21;"MA";"nao metropolitana"
2800407;28;"SE";"nao metropolitana"
1503408;15;"PA";"nao metropolitana"
4309951;43;"RS";"nao metropolitana"
2925253;29;"BA";"nao metropolitana"
4306429;43;"RS";"nao metropolitana"
3133204;31;"MG";"nao metropolitana"
4102208;41;"PR";"nao metropolitana"
5103437;51;"MT";"nao metropolitana"
2104404;21;"MA";"nao metropolitana"
2108801;21;"MA";"nao metropolitana"
1400605;14;"RR";"nao metropolitana"
4106571;41;"PR";"nao metropolitana"
4311908;43;"RS";"nao metropolitana"
2110658;21;"MA";"nao metropolitana"
2601003;26;"PE";"nao metropolitana"
2929404;29;"BA";"nao metropolitana"
4300638;43;"RS";"nao metropolitana"
1300680;13;"AM";"nao metropolitana"
3554953;35;"SP";"nao metropolitana"
4123824;41;"PR";"nao metropolitana"
3137007;31;"MG";"nao metropolitana"
1301654;13;"AM";"nao metropolitana"
3509452;35;"SP";"nao metropolitana"
2926707;29;"BA";"nao metropolitana"
4125357;41;"PR";"nao metropolitana"
2106300;21;"MA";"nao metropolitana"
2313351;23;"CE";"nao metropolitana"
4217550;42;"SC";"nao metropolitana"
2929255;29;"BA";"nao metropolitana"
5207535;52;"GO";"nao metropolitana"
2920403;29;"BA";"nao metropolitana"
2918209;29;"BA";"nao metropolitana"
3125903;31;"MG";"nao metropolitana"
1200393;12;"AC";"nao metropolitana"
4204103;42;"SC";"nao metropolitana"
4219408;42;"SC";"nao metropolitana"
1701002;17;"TO";"nao metropolitana"
4218103;42;"SC";"nao metropolitana"
5100508;51;"MT";"nao metropolitana"
2408953;24;"RN";"nao metropolitana"
4318622;43;"RS";"nao metropolitana"
2806602;28;"SE";"nao metropolitana"
1502855;15;"PA";"nao metropolitana"
2400109;24;"RN";"nao metropolitana"
3123700;31;"MG";"nao metropolitana"
2516607;25;"PB";"nao metropolitana"
5007976;50;"MS";"nao metropolitana"
4111605;41;"PR";"nao metropolitana"
1501600;15;"PA";"nao metropolitana"
2915304;29;"BA";"nao metropolitana"
4123204;41;"PR";"nao metropolitana"
2303402;23;"CE";"nao metropolitana"
4211454;42;"SC";"nao metropolitana"
3123106;31;"MG";"nao metropolitana"
5003108;50;"MS";"nao metropolitana"
2206605;22;"PI";"nao metropolitana"
2608057;26;"PE";"nao metropolitana"
2103554;21;"MA";"nao metropolitana"
2903607;29;"BA";"nao metropolitana"
4312104;43;"RS";"nao metropolitana"
2915106;29;"BA";"nao metropolitana"
2928059;29;"BA";"nao metropolitana"
4214300;42;"SC";"nao metropolitana"
1702901;17;"TO";"nao metropolitana"
4124905;41;"PR";"nao metropolitana"
2312106;23;"CE";"nao metropolitana"
2703601;27;"AL";"nao metropolitana"
3155405;31;"MG";"nao metropolitana"
4300455;43;"RS";"nao metropolitana"
5219209;52;"GO";"nao metropolitana"
1101435;11;"RO";"nao metropolitana"
4201273;42;"SC";"nao metropolitana"
3125952;31;"MG";"nao metropolitana"
2413904;24;"RN";"nao metropolitana"
4302584;43;"RS";"nao metropolitana"
2510907;25;"PB";"nao metropolitana"
4313607;43;"RS";"nao metropolitana"
4116950;41;"PR";"nao metropolitana"
5100359;51;"MT";"nao metropolitana"
2924207;29;"BA";"nao metropolitana"
1702307;17;"TO";"nao metropolitana"
2311959;23;"CE";"nao metropolitana"
4310876;43;"RS";"nao metropolitana"
2702702;27;"AL";"nao metropolitana"
2913101;29;"BA";"nao metropolitana"
4127882;41;"PR";"nao metropolitana"
4312203;43;"RS";"nao metropolitana"
4109203;41;"PR";"nao metropolitana"
3126000;31;"MG";"nao metropolitana"
2933158;29;"BA";"nao metropolitana"
5214051;52;"GO";"nao metropolitana"
4126702;41;"PR";"nao metropolitana"
4305871;43;"RS";"nao metropolitana"
4108452;41;"PR";"nao metropolitana"
4301552;43;"RS";"nao metropolitana"
4312138;43;"RS";"nao metropolitana"
2608602;26;"PE";"nao metropolitana"
4109500;41;"PR";"nao metropolitana"
3119807;31;"MG";"nao metropolitana"
4305850;43;"RS";"nao metropolitana"
2303600;23;"CE";"nao metropolitana"
5203807;52;"GO";"nao metropolitana"
2110401;21;"MA";"nao metropolitana"
3135704;31;"MG";"nao metropolitana"
3153509;31;"MG";"nao metropolitana"
4317756;43;"RS";"nao metropolitana"
2100832;21;"MA";"nao metropolitana"
1400704;14;"RR";"nao metropolitana"
2615508;26;"PE";"nao metropolitana"
2703304;27;"AL";"nao metropolitana"
2407500;24;"RN";"nao metropolitana"
3556354;35;"SP";"nao metropolitana"
5004809;50;"MS";"nao metropolitana"
2708709;27;"AL";"nao metropolitana"
3171600;31;"MG";"nao metropolitana"
2805307;28;"SE";"nao metropolitana"
4100905;41;"PR";"nao metropolitana"
4219358;42;"SC";"nao metropolitana"
4107157;41;"PR";"nao metropolitana"
2905503;29;"BA";"nao metropolitana"
4213302;42;"SC";"nao metropolitana"
2906600;29;"BA";"nao metropolitana"
3105004;31;"MG";"nao metropolitana"
2707800;27;"AL";"nao metropolitana"
2922656;29;"BA";"nao metropolitana"
3501103;35;"SP";"nao metropolitana"
4106100;41;"PR";"nao metropolitana"
4122800;41;"PR";"nao metropolitana"
4203253;42;"SC";"nao metropolitana"
3517109;35;"SP";"nao metropolitana"
5210802;52;"GO";"nao metropolitana"
2402501;24;"RN";"nao metropolitana"
3116704;31;"MG";"nao metropolitana"
3537156;35;"SP";"nao metropolitana"
2300408;23;"CE";"nao metropolitana"
4120101;41;"PR";"nao metropolitana"
1703008;17;"TO";"nao metropolitana"
3158904;31;"MG";"nao metropolitana"
2701605;27;"AL";"nao metropolitana"
4303202;43;"RS";"nao metropolitana"
2900355;29;"BA";"nao metropolitana"
2108058;21;"MA";"nao metropolitana"
2608404;26;"PE";"nao metropolitana"
4315008;43;"RS";"nao metropolitana"
4300307;43;"RS";"nao metropolitana"
3163904;31;"MG";"nao metropolitana"
3541059;35;"SP";"nao metropolitana"
2503308;25;"PB";"nao metropolitana"
2919405;29;"BA";"nao metropolitana"
3150604;31;"MG";"nao metropolitana"
3116902;31;"MG";"nao metropolitana"
5207600;52;"GO";"nao metropolitana"
3161205;31;"MG";"nao metropolitana"
3553203;35;"SP";"nao metropolitana"
1302009;13;"AM";"nao metropolitana"
3537701;35;"SP";"nao metropolitana"
2707602;27;"AL";"nao metropolitana"
2802403;28;"SE";"nao metropolitana"
3134707;31;"MG";"nao metropolitana"
1712504;17;"TO";"nao metropolitana"
2806800;28;"SE";"nao metropolitana"
3118908;31;"MG";"nao metropolitana"
2930402;29;"BA";"nao metropolitana"
3123528;31;"MG";"nao metropolitana"
3505104;35;"SP";"nao metropolitana"
4120333;41;"PR";"nao metropolitana"
3154457;31;"MG";"nao metropolitana"
3121407;31;"MG";"nao metropolitana"
3134509;31;"MG";"nao metropolitana"
3129301;31;"MG";"nao metropolitana"
5215652;52;"GO";"nao metropolitana"
3523008;35;"SP";"nao metropolitana"
2500502;25;"PB";"nao metropolitana"
2930758;29;"BA";"nao metropolitana"
2702553;27;"AL";"nao metropolitana"
4121307;41;"PR";"nao metropolitana"
3534807;35;"SP";"nao metropolitana"
3169208;31;"MG";"nao metropolitana"
2604908;26;"PE";"nao metropolitana"
3501806;35;"SP";"nao metropolitana"
2210508;22;"PI";"nao metropolitana"
2413201;24;"RN";"nao metropolitana"
3165206;31;"MG";"nao metropolitana"
4205159;42;"SC";"nao metropolitana"
4323101;43;"RS";"nao metropolitana"
4320602;43;"RS";"nao metropolitana"
2925600;29;"BA";"nao metropolitana"
3152170;31;"MG";"nao metropolitana"
3502606;35;"SP";"nao metropolitana"
4209151;42;"SC";"nao metropolitana"
4323358;43;"RS";"nao metropolitana"
4124004;41;"PR";"nao metropolitana"
4112900;41;"PR";"nao metropolitana"
4126207;41;"PR";"nao metropolitana"
4112306;41;"PR";"nao metropolitana"
2612455;26;"PE";"nao metropolitana"
1304005;13;"AM";"nao metropolitana"
3129202;31;"MG";"nao metropolitana"
2902252;29;"BA";"nao metropolitana"
4303400;43;"RS";"nao metropolitana"
3142403;31;"MG";"nao metropolitana"
2612901;26;"PE";"nao metropolitana"
2913002;29;"BA";"nao metropolitana"
2102507;21;"MA";"nao metropolitana"
5212956;52;"GO";"nao metropolitana"
2926806;29;"BA";"nao metropolitana"
2605806;26;"PE";"nao metropolitana"
2927606;29;"BA";"nao metropolitana"
3169802;31;"MG";"nao metropolitana"
4119707;41;"PR";"nao metropolitana"
4315958;43;"RS";"nao metropolitana"
2104206;21;"MA";"nao metropolitana"
1300904;13;"AM";"nao metropolitana"
3150307;31;"MG";"nao metropolitana"
1720200;17;"TO";"nao metropolitana"
2105906;21;"MA";"nao metropolitana"
3124708;31;"MG";"nao metropolitana"
4101655;41;"PR";"nao metropolitana"
4207759;42;"SC";"nao metropolitana"
4306973;43;"RS";"nao metropolitana"
3525409;35;"SP";"nao metropolitana"
4207577;42;"SC";"nao metropolitana"
4201802;42;"SC";"nao metropolitana"
4311791;43;"RS";"nao metropolitana"
2312502;23;"CE";"nao metropolitana"
2302057;23;"CE";"nao metropolitana"
3533700;35;"SP";"nao metropolitana"
2927101;29;"BA";"nao metropolitana"
1507755;15;"PA";"nao metropolitana"
3166709;31;"MG";"nao metropolitana"
2918456;29;"BA";"nao metropolitana"
2932408;29;"BA";"nao metropolitana"
3548203;35;"SP";"nao metropolitana"
2410108;24;"RN";"nao metropolitana"
3153004;31;"MG";"nao metropolitana"
2105609;21;"MA";"nao metropolitana"
2404606;24;"RN";"nao metropolitana"
4304713;43;"RS";"nao metropolitana"
4102752;41;"PR";"nao metropolitana"
3136108;31;"MG";"nao metropolitana"
3130606;31;"MG";"nao metropolitana"
4314175;43;"RS";"nao metropolitana"
4312450;43;"RS";"nao metropolitana"
2507200;25;"PB";"nao metropolitana"
4128658;41;"PR";"nao metropolitana"
3128808;31;"MG";"nao metropolitana"
5003900;50;"MS";"nao metropolitana"
3126901;31;"MG";"nao metropolitana"
2110856;21;"MA";"nao metropolitana"
2924058;29;"BA";"nao metropolitana"
2205102;22;"PI";"nao metropolitana"
4106852;41;"PR";"nao metropolitana"
2605509;26;"PE";"nao metropolitana"
2312601;23;"CE";"nao metropolitana"
3532157;35;"SP";"nao metropolitana"
2101301;21;"MA";"nao metropolitana"
2313559;23;"CE";"nao metropolitana"
3113503;31;"MG";"nao metropolitana"
1300086;13;"AM";"nao metropolitana"
5107743;51;"MT";"nao metropolitana"
2612703;26;"PE";"nao metropolitana"
4313003;43;"RS";"nao metropolitana"
2602704;26;"PE";"nao metropolitana"
1303957;13;"AM";"nao metropolitana"
2917409;29;"BA";"nao metropolitana"
2111078;21;"MA";"nao metropolitana"
2311900;23;"CE";"nao metropolitana"
2916203;29;"BA";"nao metropolitana"
4310553;43;"RS";"nao metropolitana"
3100500;31;"MG";"nao metropolitana"
1701903;17;"TO";"nao metropolitana"
2608701;26;"PE";"nao metropolitana"
2414803;24;"RN";"nao metropolitana"
4202537;42;"SC";"nao metropolitana"
2707404;27;"AL";"nao metropolitana"
4206801;42;"SC";"nao metropolitana"
2933174;29;"BA";"nao metropolitana"
1700350;17;"TO";"nao metropolitana"
4310850;43;"RS";"nao metropolitana"
2608255;26;"PE";"nao metropolitana"
4319703;43;"RS";"nao metropolitana"
2309003;23;"CE";"nao metropolitana"
2903706;29;"BA";"nao metropolitana"
2409100;24;"RN";"nao metropolitana"
2607703;26;"PE";"nao metropolitana"
4113106;41;"PR";"nao metropolitana"
2918506;29;"BA";"nao metropolitana"
4311254;43;"RS";"nao metropolitana"
5007307;50;"MS";"nao metropolitana"
3522000;35;"SP";"nao metropolitana"
2930808;29;"BA";"nao metropolitana"
2104602;21;"MA";"nao metropolitana"
2301406;23;"CE";"nao metropolitana"
5219100;52;"GO";"nao metropolitana"
2930600;29;"BA";"nao metropolitana"
2920007;29;"BA";"nao metropolitana"
4122909;41;"PR";"nao metropolitana"
3200508;32;"ES";"nao metropolitana"
2305704;23;"CE";"nao metropolitana"
2601300;26;"PE";"nao metropolitana"
2412401;24;"RN";"nao metropolitana"
5219902;52;"GO";"nao metropolitana"
2300903;23;"CE";"nao metropolitana"
4320321;43;"RS";"nao metropolitana"
4110904;41;"PR";"nao metropolitana"
4126652;41;"PR";"nao metropolitana"
5202353;52;"GO";"nao metropolitana"
2206407;22;"PI";"nao metropolitana"
2106375;21;"MA";"nao metropolitana"
3112109;31;"MG";"nao metropolitana"
3158508;31;"MG";"nao metropolitana"
4300646;43;"RS";"nao metropolitana"
4113809;41;"PR";"nao metropolitana"
3129004;31;"MG";"nao metropolitana"
2912509;29;"BA";"nao metropolitana"
3540408;35;"SP";"nao metropolitana"
2910008;29;"BA";"nao metropolitana"
4212239;42;"SC";"nao metropolitana"
3555505;35;"SP";"nao metropolitana"
2414159;24;"RN";"nao metropolitana"
4319372;43;"RS";"nao metropolitana"
1707207;17;"TO";"nao metropolitana"
2102358;21;"MA";"nao metropolitana"
4201653;42;"SC";"nao metropolitana"
4314134;43;"RS";"nao metropolitana"
1101450;11;"RO";"nao metropolitana"
5203575;52;"GO";"nao metropolitana"
3157104;31;"MG";"nao metropolitana"
2503605;25;"PB";"metropolitana"
4215075;42;"SC";"nao metropolitana"
2916906;29;"BA";"nao metropolitana"
4315206;43;"RS";"nao metropolitana"
2921302;29;"BA";"nao metropolitana"
4310462;43;"RS";"nao metropolitana"
5220157;52;"GO";"nao metropolitana"
3138104;31;"MG";"nao metropolitana"
2901700;29;"BA";"nao metropolitana"
4307203;43;"RS";"nao metropolitana"
4320230;43;"RS";"nao metropolitana"
2903003;29;"BA";"nao metropolitana"
2917334;29;"BA";"nao metropolitana"
4304101;43;"RS";"nao metropolitana"
3116100;31;"MG";"nao metropolitana"
3541653;35;"SP";"nao metropolitana"
2107456;21;"MA";"nao metropolitana"
3120706;31;"MG";"nao metropolitana"
1100262;11;"RO";"nao metropolitana"
5218706;52;"GO";"nao metropolitana"
4320354;43;"RS";"nao metropolitana"
2500908;25;"PB";"nao metropolitana"
4101150;41;"PR";"nao metropolitana"
3148301;31;"MG";"nao metropolitana"
4201604;42;"SC";"nao metropolitana"
3165404;31;"MG";"nao metropolitana"
3122355;31;"MG";"nao metropolitana"
2607950;26;"PE";"nao metropolitana"
3531605;35;"SP";"nao metropolitana"
2412302;24;"RN";"nao metropolitana"
4306452;43;"RS";"nao metropolitana"
1703701;17;"TO";"nao metropolitana"
2111029;21;"MA";"nao metropolitana"
3150158;31;"MG";"nao metropolitana"
2902005;29;"BA";"nao metropolitana"
2923902;29;"BA";"nao metropolitana"
1101468;11;"RO";"nao metropolitana"
3154101;31;"MG";"nao metropolitana"
3533809;35;"SP";"nao metropolitana"
2920452;29;"BA";"nao metropolitana"
4209201;42;"SC";"nao metropolitana"
2403004;24;"RN";"nao metropolitana"
3122405;31;"MG";"nao metropolitana"
2904001;29;"BA";"nao metropolitana"
3119203;31;"MG";"nao metropolitana"
1302207;13;"AM";"nao metropolitana"
2310605;23;"CE";"nao metropolitana"
2911857;29;"BA";"nao metropolitana"
3166204;31;"MG";"nao metropolitana"
2109700;21;"MA";"nao metropolitana"
3121100;31;"MG";"nao metropolitana"
3510104;35;"SP";"nao metropolitana"
5221502;52;"GO";"nao metropolitana"
2111532;21;"MA";"nao metropolitana"
2933059;29;"BA";"nao metropolitana"
2308203;23;"CE";"nao metropolitana"
3108107;31;"MG";"nao metropolitana"
2207504;22;"PI";"nao metropolitana"
4205100;42;"SC";"nao metropolitana"
3102704;31;"MG";"nao metropolitana"
2506103;25;"PB";"nao metropolitana"
1703800;17;"TO";"nao metropolitana"
5215405;52;"GO";"nao metropolitana"
4101051;41;"PR";"nao metropolitana"
4200556;42;"SC";"nao metropolitana"
3527900;35;"SP";"nao metropolitana"
3171030;31;"MG";"nao metropolitana"
4120150;41;"PR";"nao metropolitana"
5108808;51;"MT";"nao metropolitana"
2905107;29;"BA";"nao metropolitana"
4211850;42;"SC";"nao metropolitana"
3132305;31;"MG";"nao metropolitana"
2205409;22;"PI";"nao metropolitana"
2915007;29;"BA";"nao metropolitana"
3102050;31;"MG";"nao metropolitana"
5101605;51;"MT";"nao metropolitana"
1718907;17;"TO";"nao metropolitana"
1720804;17;"TO";"nao metropolitana"
3106507;31;"MG";"nao metropolitana"
3151909;31;"MG";"nao metropolitana"
3152303;31;"MG";"nao metropolitana"
4115903;41;"PR";"nao metropolitana"
2203107;22;"PI";"nao metropolitana"
2921807;29;"BA";"nao metropolitana"
2102077;21;"MA";"nao metropolitana"
2304657;23;"CE";"nao metropolitana"
2105476;21;"MA";"nao metropolitana"
2200301;22;"PI";"nao metropolitana"
3532702;35;"SP";"nao metropolitana"
1505551;15;"PA";"nao metropolitana"
4211652;42;"SC";"nao metropolitana"
2707206;27;"AL";"nao metropolitana"
3500204;35;"SP";"nao metropolitana"
2918753;29;"BA";"nao metropolitana"
3543600;35;"SP";"nao metropolitana"
2105203;21;"MA";"nao metropolitana"
3163102;31;"MG";"nao metropolitana"
4111704;41;"PR";"nao metropolitana"
3170008;31;"MG";"nao metropolitana"
4311270;43;"RS";"nao metropolitana"
2511509;25;"PB";"nao metropolitana"
2412906;24;"RN";"nao metropolitana"
4322327;43;"RS";"nao metropolitana"
2904209;29;"BA";"nao metropolitana"
4312427;43;"RS";"nao metropolitana"
2904407;29;"BA";"nao metropolitana"
3200359;32;"ES";"nao metropolitana"
3554201;35;"SP";"nao metropolitana"
3154150;31;"MG";"nao metropolitana"
3160959;31;"MG";"nao metropolitana"
4312674;43;"RS";"nao metropolitana"
4314035;43;"RS";"nao metropolitana"
4102703;41;"PR";"nao metropolitana"
1710508;17;"TO";"nao metropolitana"
4323754;43;"RS";"nao metropolitana"
2805109;28;"SE";"nao metropolitana"
5205059;52;"GO";"nao metropolitana"
2309102;23;"CE";"nao metropolitana"
4128807;41;"PR";"nao metropolitana"
4204178;42;"SC";"nao metropolitana"
4116307;41;"PR";"nao metropolitana"
2902203;29;"BA";"nao metropolitana"
1101484;11;"RO";"nao metropolitana"
2400307;24;"RN";"nao metropolitana"
2106805;21;"MA";"nao metropolitana"
3166303;31;"MG";"nao metropolitana"
2502409;25;"PB";"nao metropolitana"
2926657;29;"BA";"nao metropolitana"
4121257;41;"PR";"nao metropolitana"
3112901;31;"MG";"nao metropolitana"
4122172;41;"PR";"nao metropolitana"
4103024;41;"PR";"nao metropolitana"
1301951;13;"AM";"nao metropolitana"
5103361;51;"MT";"nao metropolitana"
3521606;35;"SP";"nao metropolitana"
3124401;31;"MG";"nao metropolitana"
4314068;43;"RS";"nao metropolitana"
5203962;52;"GO";"nao metropolitana"
3534500;35;"SP";"nao metropolitana"
4122651;41;"PR";"nao metropolitana"
2310100;23;"CE";"nao metropolitana"
3128204;31;"MG";"nao metropolitana"
5211602;52;"GO";"nao metropolitana"
4321352;43;"RS";"nao metropolitana"
2410256;24;"RN";"nao metropolitana"
4128625;41;"PR";"nao metropolitana"
1200054;12;"AC";"nao metropolitana"
1703057;17;"TO";"nao metropolitana"
1506112;15;"PA";"nao metropolitana"
4312054;43;"RS";"nao metropolitana"
2407708;24;"RN";"nao metropolitana"
4300570;43;"RS";"nao metropolitana"
3131406;31;"MG";"nao metropolitana"
3160306;31;"MG";"nao metropolitana"
3103702;31;"MG";"nao metropolitana"
4103958;41;"PR";"nao metropolitana"
2929800;29;"BA";"nao metropolitana"
3148905;31;"MG";"nao metropolitana"
2708956;27;"AL";"nao metropolitana"
3136504;31;"MG";"nao metropolitana"
2915353;29;"BA";"nao metropolitana"
1101559;11;"RO";"nao metropolitana"
2702009;27;"AL";"nao metropolitana"
2612554;26;"PE";"nao metropolitana"
4311981;43;"RS";"nao metropolitana"
4212650;42;"SC";"nao metropolitana"
2303659;23;"CE";"nao metropolitana"
4313490;43;"RS";"nao metropolitana"
3144409;31;"MG";"nao metropolitana"
2903235;29;"BA";"nao metropolitana"
3115706;31;"MG";"nao metropolitana"
2305266;23;"CE";"nao metropolitana"
3535903;35;"SP";"nao metropolitana"
3120409;31;"MG";"nao metropolitana"
4217758;42;"SC";"nao metropolitana"
3532058;35;"SP";"nao metropolitana"
5216007;52;"GO";"nao metropolitana"
2902658;29;"BA";"nao metropolitana"
2403806;24;"RN";"nao metropolitana"
4125456;41;"PR";"nao metropolitana"
3159357;31;"MG";"nao metropolitana"
4318440;43;"RS";"nao metropolitana"
5200852;52;"GO";"nao metropolitana"
3505351;35;"SP";"nao metropolitana"
4312955;43;"RS";"nao metropolitana"
5204854;52;"GO";"nao metropolitana"
5213509;52;"GO";"nao metropolitana"
4313391;43;"RS";"nao metropolitana"
3156601;31;"MG";"nao metropolitana"
3155306;31;"MG";"nao metropolitana"
2303907;23;"CE";"nao metropolitana"
2922052;29;"BA";"nao metropolitana"
4113254;41;"PR";"nao metropolitana"
2906857;29;"BA";"nao metropolitana"
3119500;31;"MG";"nao metropolitana"
4318499;43;"RS";"nao metropolitana"
2305332;23;"CE";"nao metropolitana"
2933257;29;"BA";"nao metropolitana"
2604155;26;"PE";"nao metropolitana"
