COD_UF;UF;COD_CIDADE;NOME_CIDADE;pop2018;area;hierarquia
51;MT;5107776;Santa Terezinha;8281;6466,890;Centro Local
43;RS;4321857;Três Palmeiras;4291;180,599;Centro Local
52;GO;5216809;Petrolina de Goiás;10301;531,300;Centro Local
31;MG;3100609;Água Boa;13600;1320,258;Centro Local
24;RN;2401800;Brejinho;12609;61,559;Centro Local
11;RO;1100601;Cacaulândia;6190;1961,778;Centro Local
41;PR;4103057;Boa Vista da Aparecida;7643;256,297;Centro Local
31;MG;3102100;Alto Rio Doce;11146;518,053;Centro Local
31;MG;3140530;Martins Soares;8299;113,268;Centro Local
21;MA;2103257;Cidelândia;14617;1464,034;Centro Local
26;PE;2602407;Brejão;8999;159,786;Centro Local
21;MA;2100808;Anapurus;15566;608,903;Centro Local
23;CE;2300705;Alto Santo;17096;1338,205;Centro Local
32;ES;3203163;Laranja da Terra;10961;458,370;Centro Local
43;RS;4313037;Nova Esperança do Sul;5292;191,000;Centro Local
26;PE;2604700;Correntes;18144;317,793;Centro Local
11;RO;1100031;Cabixi;5438;1314,352;Centro Local
42;SC;4212403;Pedras Grandes;4000;159,892;Centro Local
35;SP;3551108;Sarapuí;10177;352,592;Centro Local
11;RO;1101757;Vale do Anari;11028;3135,106;Centro Local
29;BA;2909208;Coronel João Sá;15801;883,522;Centro Local
17;TO;1716703;Colméia;8270;990,723;Centro Local
31;MG;3142106;Miradouro;10721;301,672;Centro Local
24;RN;2414001;Tangará;15581;339,483;Centro Local
43;RS;4312302;Miraguaí;4824;130,503;Centro Local
33;RJ;3302304;Laje do Muriaé;7386;253,556;Centro Local
51;MT;5100805;Apiacás;9979;20493,065;Centro Local
21;MA;2106003;Lima Campos;11867;321,932;Centro Local
52;GO;5222203;Vila Boa;6026;1060,172;Centro Local
51;MT;5106190;Nova Santa Helena;3699;2375,578;Centro Local
31;MG;3170438;União de Minas;4325;1147,407;Centro Local
29;BA;2933455;Wanderley;12299;2920,679;Centro Local
25;PB;2506400;Gurinhém;14131;346,067;Centro Local
29;BA;2904852;Cabaceiras do Paraguaçu;18698;222,026;Centro Local
43;RS;4300851;Arambaré;3600;518,193;Centro Local
21;MA;2104099;Formosa da Serra Negra;18917;3690,610;Centro Local
29;BA;2906824;Canudos;16752;3189,540;Centro Local
31;MG;3106408;Belo Vale;7710;365,923;Centro Local
29;BA;2909703;Cristópolis;13872;1052,837;Centro Local
35;SP;3503109;Arandu;6348;285,908;Centro Local
24;RN;2401404;Baía Formosa;9218;247,484;Centro Local
43;RS;4305504;Ciríaco;4775;274,350;Centro Local
28;SE;2804458;Nossa Senhora Aparecida;8783;340,843;Centro Local
42;SC;4207403;Imbuia;6153;119,113;Centro Local
31;MG;3171105;Veríssimo;3951;1031,823;Centro Local
21;MA;2111706;São Vicente Ferrer;22142;392,874;Centro Local
35;SP;3543204;Ribeirão do Sul;4542;203,208;Centro Local
43;RS;4313011;Nova Candelária;2710;97,593;Centro Local
26;PE;2607802;Itaquitinga;16903;162,739;Centro Local
35;SP;3516804;Arranjo Populacional de Gastão Vidigal - Monções/SP;7006;284,921;Centro Local
11;RO;1101807;Vale do Paraíso;6998;965,676;Centro Local
42;SC;4209854;Lindóia do Sul;4580;188,758;Centro Local
35;SP;3544806;Sales;6253;308,555;Centro Local
23;CE;2304301;Farias Brito;18882;503,622;Centro Local
35;SP;3503604;Areiópolis;11099;85,907;Centro Local
27;AL;2704807;Maribondo;13337;180,107;Centro Local
29;BA;2922607;Nilo Peçanha;13914;390,964;Centro Local
14;RR;1400407;Normandia;11045;6966,811;Centro Local
35;SP;3542503;Reginópolis;9399;410,406;Centro Local
22;PI;2208205;Pio IX;18389;1947,212;Centro Local
17;TO;1713601;Monte do Carmo;7827;3616,674;Centro Local
52;GO;5208152;Gameleira de Goiás;3753;588,551;Centro Local
42;SC;4215653;Santa Rosa do Sul;8338;150,299;Centro Local
29;BA;2920106;Mairi;18753;906,680;Centro Local
21;MA;2111409;São Luís Gonzaga do Maranhão;18988;909,163;Centro Local
21;MA;2107357;Nova Olinda do Maranhão;20774;2452,615;Centro Local
35;SP;3554409;Terra Roxa;9302;221,541;Centro Local
35;SP;3514700;Echaporã;6141;515,258;Centro Local
29;BA;2931400;Teodoro Sampaio;7493;244,613;Centro Local
35;SP;3502309;Anhembi;6627;736,557;Centro Local
52;GO;5219001;Sanclerlândia;7642;496,825;Centro Local
52;GO;5220264;São Miguel do Passa Quatro;4032;537,785;Centro Local
13;AM;1303601;Santa Isabel do Rio Negro;24436;62800,079;Centro Local
29;BA;2902500;Baianópolis;13824;3320,723;Centro Local
25;PB;2516706;Teixeira;15072;160,900;Centro Local
21;MA;2104107;Fortaleza dos Nogueiras;12615;1853,994;Centro Local
52;GO;5211404;Itauçu;8916;383,842;Centro Local
23;CE;2307635;Madalena;19906;1034,722;Centro Local
35;SP;3523800;Itobi;7830;138,986;Centro Local
42;SC;4205209;Erval Velho;4407;208,841;Centro Local
29;BA;2922250;Muquém do São Francisco;11280;3853,175;Centro Local
29;BA;2908705;Condeúba;17319;1348,437;Centro Local
32;ES;3202009;Dores do Rio Preto;6727;159,298;Centro Local
27;AL;2705606;Novo Lino;12615;215,547;Centro Local
26;PE;2604809;Cortês;12596;101,316;Centro Local
31;MG;3128402;Guarani;8903;264,194;Centro Local
27;AL;2700102;Água Branca;20162;468,225;Centro Local
27;AL;2704104;Lagoa da Canoa;17934;83,621;Centro Local
25;PB;2502151;Boa Vista;6972;476,542;Centro Local
28;SE;2803906;Malhador;12581;101,888;Centro Local
17;TO;1707306;Dueré;4687;3424,852;Centro Local
29;BA;2902054;Araçás;12143;474,660;Centro Local
17;TO;1700400;Almas;7131;4013,243;Centro Local
29;BA;2920205;Malhada;16830;1971,717;Centro Local
31;MG;3129103;Gurinhatã;5704;1849,137;Centro Local
23;CE;2309805;Pacoti;12046;112,021;Centro Local
41;PR;4117271;Nova Tebas;5856;545,686;Centro Local
13;AM;1301803;Ipixuna;28933;12109,777;Centro Local
43;RS;4306304;David Canabarro;4744;174,939;Centro Local
31;MG;3170529;Urucuia;16547;2076,942;Centro Local
31;MG;3136009;Joaíma;15410;1664,190;Centro Local
29;BA;2909406;Cotegipe;13796;4282,775;Centro Local
29;BA;2900207;Abaré;19814;1604,923;Centro Local
21;MA;2102606;Cândido Mendes;20076;1634,861;Centro Local
41;PR;4111001;Itambaracá;6616;207,342;Centro Local
23;CE;2306009;Iracema;14227;821,247;Centro Local
26;PE;2615706;Triunfo;15265;191,518;Centro Local
23;CE;2311108;Porteiras;15047;217,580;Centro Local
31;MG;3168507;Teixeiras;11650;166,735;Centro Local
26;PE;2605459;Fernando de Noronha;3021;18,609;Centro Local
12;AC;1200344;Manoel Urbano;9336;10633,137;Centro Local
28;SE;2804201;Monte Alegre de Sergipe;15120;407,664;Centro Local
31;MG;3107604;Bom Jesus da Penha;4190;208,349;Centro Local
31;MG;3112406;Capetinga;6952;297,937;Centro Local
42;SC;4208609;Jaborá;3955;182,472;Centro Local
42;SC;4212270;Passos Maia;4186;618,663;Centro Local
35;SP;3533205;Nova Independência;3883;265,029;Centro Local
22;PI;2208908;Ribeiro Gonçalves;7305;3978,944;Centro Local
43;RS;4300661;André da Rocha;1324;329,400;Centro Local
29;BA;2931301;Tapiramutá;17046;714,692;Centro Local
29;BA;2910107;Dom Basílio;12155;688,646;Centro Local
43;RS;4313334;Nova Ramada;2268;254,794;Centro Local
43;RS;4306379;Dilermando de Aguiar;3026;601,170;Centro Local
51;MT;5108303;União do Sul;3562;4581,910;Centro Local
21;MA;2107902;Passagem Franca;18898;1358,327;Centro Local
23;CE;2313906;Uruoca;13763;696,754;Centro Local
23;CE;2306504;Itapiúna;20133;588,699;Centro Local
29;BA;2909109;Coribe;14240;2662,886;Centro Local
23;CE;2313757;Umirim;19811;316,724;Centro Local
35;SP;3516606;Gália;6615;355,914;Centro Local
43;RS;4305959;Cotiporã;3868;172,375;Centro Local
15;PA;1501006;Aveiro;16371;17074,052;Centro Local
43;RS;4321477;Tiradentes do Sul;5796;236,196;Centro Local
17;TO;1706506;Darcinópolis;6018;1639,162;Centro Local
26;PE;2608206;Joaquim Nabuco;16036;121,901;Centro Local
29;BA;2924603;Pindobaçu;20204;495,845;Centro Local
43;RS;4311601;Liberato Salzano;5289;245,627;Centro Local
43;RS;4318424;São João da Urtiga;4674;171,177;Centro Local
35;SP;3539905;Poloni;6004;135,120;Centro Local
13;AM;1304401;Urucurituba;22537;2886,494;Centro Local
21;MA;2107605;Palmeirândia;19661;532,161;Centro Local
13;AM;1300631;Beruri;19258;17472,785;Centro Local
21;MA;2102705;Cantanhede;21872;773,010;Centro Local
35;SP;3516101;Florínea;2699;225,886;Centro Local
27;AL;2703007;Ibateguara;15606;265,312;Centro Local
31;MG;3159506;Santa Rita do Itueto;5522;485,081;Centro Local
29;BA;2929750;Saubara;11978;166,428;Centro Local
23;CE;2308609;Monsenhor Tabosa;17167;886,137;Centro Local
24;RN;2402709;Cerro Corá;11178;393,573;Centro Local
31;MG;3171709;Virgínia;8685;326,515;Centro Local
31;MG;3162203;São João Batista do Glória;7407;547,908;Centro Local
15;PA;1507102;São Caetano de Odivelas;17970;464,166;Centro Local
31;MG;3149200;Pedrinópolis;3626;357,891;Centro Local
41;PR;4126900;Tapira;5584;434,371;Centro Local
31;MG;3134004;Itinga;14956;1649,622;Centro Local
41;PR;4107850;Flor da Serra do Sul;4645;238,907;Centro Local
29;BA;2901155;América Dourada;16097;822,373;Centro Local
23;CE;2311355;Quixelô;14986;559,561;Centro Local
23;CE;2306801;Jaguaribara;11359;668,738;Centro Local
13;AM;1303205;Novo Airão;18974;37776,770;Centro Local
31;MG;3166907;Serrania;7670;209,270;Centro Local
52;GO;5214861;Nova Glória;8218;412,953;Centro Local
26;PE;2612307;Saloá;15823;251,549;Centro Local
15;PA;1506104;Primavera;10792;258,600;Centro Local
31;MG;3167400;Silvianópolis;6227;312,166;Centro Local
43;RS;4304952;Caseiros;3189;235,863;Centro Local
41;PR;4113403;Leópolis;3984;344,918;Centro Local
29;BA;2931707;Terra Nova;12965;184,304;Centro Local
24;RN;2405603;Jardim de Piranhas;14730;330,532;Centro Local
29;BA;2907905;Cipó;17097;155,718;Centro Local
23;CE;2303105;Cariré;18802;756,875;Centro Local
43;RS;4311775;Maquiné;6749;621,561;Centro Local
15;PA;1507805;Senador José Porfírio;11839;14419,916;Centro Local
26;PE;2600609;Alagoinha;14554;216,452;Centro Local
31;MG;3107505;Bom Jardim de Minas;6489;412,021;Centro Local
24;RN;2400505;Alexandria;13602;381,205;Centro Local
43;RS;4313425;Novo Machado;3394;218,836;Centro Local
35;SP;3544608;Sabino;5564;305,285;Centro Local
24;RN;2414605;Upanema;14516;873,140;Centro Local
41;PR;4108700;Grandes Rios;5742;314,198;Centro Local
29;BA;2903508;Belo Campo;17317;772,757;Centro Local
29;BA;2901908;Aporá;17673;479,262;Centro Local
25;PB;2513109;Salgado de São Félix;12149;202,436;Centro Local
29;BA;2912400;Ibipeba;18097;1382,008;Centro Local
29;BA;2922706;Nova Canaã;16451;804,617;Centro Local
28;SE;2807501;Tomar do Geru;13061;306,264;Centro Local
23;CE;2309201;Nova Olinda;15520;284,401;Centro Local
42;SC;4216057;São Cristóvão do Sul;5499;351,288;Centro Local
43;RS;4320263;Segredo;7399;245,970;Centro Local
29;BA;2904753;Buritirama;21067;4046,736;Centro Local
41;PR;4107546;Espigão Alto do Iguaçu;4188;326,440;Centro Local
29;BA;2918308;Jitaúna;11540;262,050;Centro Local
17;TO;1707652;Figueirópolis;5284;1930,072;Centro Local
21;MA;2100204;Alcântara;22083;1168,246;Centro Local
29;BA;2910859;Filadélfia;16410;579,686;Centro Local
21;MA;2111003;São João Batista;20629;649,956;Centro Local
43;RS;4315156;Progresso;6249;256,039;Centro Local
43;RS;4310306;Ilópolis;4091;118,144;Centro Local
50;MS;5002803;Caracol;6049;2940,251;Centro Local
22;PI;2203503;Elesbão Veloso;14630;1383,978;Centro Local
43;RS;4315750;Riozinho;4629;239,559;Centro Local
31;MG;3103801;Arapuá;2833;173,894;Centro Local
43;RS;4308656;Garruchos;2963;803,737;Centro Local
27;AL;2702801;Flexeiras;12773;333,052;Centro Local
13;AM;1304237;Tonantins;18610;6446,894;Centro Local
29;BA;2903805;Boa Vista do Tupim;18622;2972,109;Centro Local
29;BA;2924306;Piatã;17269;1825,857;Centro Local
23;CE;2304236;Croatá;17994;696,984;Centro Local
43;RS;4305447;Chuvisca;5401;220,471;Centro Local
22;PI;2210409;São Miguel do Tapuio;17686;4988,193;Centro Local
15;PA;1507508;São João do Araguaia;13940;1279,889;Centro Local
43;RS;4307104;Herval;6828;1759,717;Centro Local
43;RS;4315313;Quatro Irmãos;1846;268,583;Centro Local
29;BA;2926103;Retirolândia;14295;242,329;Centro Local
42;SC;4202503;Bom Jardim da Serra;4712;937,120;Centro Local
23;CE;2303006;Caridade;22427;846,505;Centro Local
29;BA;2931806;Tremedal;16608;2010,316;Centro Local
24;RN;2409803;Pedro Velho;14767;192,708;Centro Local
15;PA;1505007;Nova Timboteua;15218;489,853;Centro Local
43;RS;4323457;Vila Nova do Sul;4283;507,942;Centro Local
43;RS;4307815;Estrela Velha;3660;281,613;Centro Local
21;MA;2106102;Loreto;12098;3596,844;Centro Local
17;TO;1707108;Divinópolis do Tocantins;6856;2347,434;Centro Local
25;PB;2503506;Cacimba de Dentro;17159;168,107;Centro Local
17;TO;1720655;Silvanópolis;5378;1258,831;Centro Local
26;PE;2608008;Jataúba;17070;714,601;Centro Local
25;PB;2509404;Mogeiro;13308;214,389;Centro Local
29;BA;2900306;Acajutiba;15129;181,475;Centro Local
22;PI;2204709;Inhuma;15296;978,222;Centro Local
52;GO;5215900;Palminópolis;3589;387,693;Centro Local
42;SC;4219101;Vargeão;3575;165,941;Centro Local
17;TO;1718865;Santa Fé do Araguaia;7426;1678,091;Centro Local
23;CE;2310902;Piquet Carneiro;16827;587,877;Centro Local
50;MS;5003504;Douradina;5889;280,787;Centro Local
26;PE;2614709;Tacaimbó;12890;227,601;Centro Local
26;PE;2616506;Xexéu;14691;110,815;Centro Local
43;RS;4302451;Boqueirão do Leão;7726;265,580;Centro Local
24;RN;2414506;Umarizal;10591;213,584;Centro Local
52;GO;5202155;Araguapaz;7756;2193,700;Centro Local
43;RS;4301958;Barra Funda;2527;60,437;Centro Local
25;PB;2516508;Taperoá;15185;628,409;Centro Local
31;MG;3170057;Ubaporanga;12449;189,045;Centro Local
31;MG;3108800;Braúnas;4835;378,318;Centro Local
25;PB;2501609;Barra de Santa Rosa;15268;775,646;Centro Local
29;BA;2919306;Lençóis;11315;1283,328;Centro Local
24;RN;2404408;Grossos;10302;124,538;Centro Local
43;RS;4308854;Gentil;1642;184,715;Centro Local
21;MA;2106409;Mata Roma;16679;548,548;Centro Local
22;PI;2204402;Gilbués;10686;3494,958;Centro Local
23;CE;2302909;Capistrano;17793;222,549;Centro Local
35;SP;3547007;Santa Maria da Serra;6107;252,621;Centro Local
42;SC;4200903;Angelina;4860;499,776;Centro Local
17;TO;1706100;Cristalândia;7300;1848,241;Centro Local
31;MG;3141603;Mercês;10720;348,271;Centro Local
42;SC;4218756;Tunápolis;4561;132,939;Centro Local
31;MG;3134806;Jacuí;7681;409,229;Centro Local
43;RS;4321469;Tio Hugo;3004;113,944;Centro Local
29;BA;2921401;Mirangaba;18195;1751,781;Centro Local
31;MG;3142007;Mirabela;13557;723,278;Centro Local
21;MA;2102754;Capinzal do Norte;10932;590,529;Centro Local
43;RS;4301750;Barão do Triunfo;7454;436,481;Centro Local
31;MG;3109204;Buenópolis;10377;1599,881;Centro Local
31;MG;3139706;Maravilhas;7904;261,604;Centro Local
23;CE;2306603;Itatira;20786;783,436;Centro Local
29;BA;2901601;Antas;19093;321,606;Centro Local
31;MG;3164001;São Pedro dos Ferros;7858;402,739;Centro Local
41;PR;4103206;Bom Sucesso;6995;322,755;Centro Local
42;SC;4210902;Modelo;4200;92,346;Centro Local
24;RN;2411403;Santana do Matos;12954;1425,364;Centro Local
35;SP;3515350;Euclides da Cunha Paulista;9419;573,894;Centro Local
26;PE;2609154;Manari;21085;344,725;Centro Local
41;PR;4109005;Guapirama;3820;189,100;Centro Local
31;MG;3156007;Rio Vermelho;12957;986,561;Centro Local
23;CE;2308351;Milhã;13241;502,344;Centro Local
21;MA;2101905;Bequimão;21260;790,225;Centro Local
28;SE;2800407;Arauá;10168;198,967;Centro Local
15;PA;1503408;Inhangapi;11559;471,644;Centro Local
43;RS;4309951;Ibirapuitã;4027;307,164;Centro Local
29;BA;2925253;Ponto Novo;15012;530,144;Centro Local
43;RS;4306429;Dois Irmãos das Missões;2044;225,681;Centro Local
31;MG;3133204;Itanhomi;12212;488,843;Centro Local
41;PR;4102208;Atalaia;3902;137,663;Centro Local
51;MT;5103437;Curvelândia;5192;359,031;Centro Local
21;MA;2104404;Gonçalves Dias;17924;883,588;Centro Local
21;MA;2108801;Pirapemas;18527;688,761;Centro Local
14;RR;1400605;São Luiz;7860;1526,898;Centro Local
41;PR;4106571;Cruzeiro do Iguaçu;4264;161,862;Centro Local
43;RS;4311908;Marcelino Ramos;4488;229,759;Centro Local
21;MA;2110658;São Domingos do Azeitão;7363;960,932;Centro Local
26;PE;2601003;Angelim;11072;118,037;Centro Local
29;BA;2929404;São Miguel das Matas;11645;230,888;Centro Local
43;RS;4300638;Amaral Ferrador;6974;505,983;Centro Local
13;AM;1300680;Boa Vista do Ramos;18781;2589,407;Centro Local
35;SP;3554953;Tuiuti;6808;126,731;Centro Local
41;PR;4123824;Santa Lúcia;3834;116,858;Centro Local
31;MG;3137007;Ladainha;18026;866,290;Centro Local
13;AM;1301654;Guajará;16416;7583,720;Centro Local
35;SP;3509452;Campina do Monte Alegre;5991;185,031;Centro Local
29;BA;2926707;Rio de Contas;13048;1115,252;Centro Local
41;PR;4125357;São Jorge do Patrocínio;5698;404,690;Centro Local
21;MA;2106300;Magalhães de Almeida;19620;433,152;Centro Local
23;CE;2313351;Tejuçuoca;18998;759,715;Centro Local
42;SC;4217550;Serra Alta;3270;90,564;Centro Local
29;BA;2929255;São Gabriel;18798;1146,054;Centro Local
52;GO;5207535;Faina;6678;1945,658;Centro Local
29;BA;2920403;Manoel Vitorino;13397;2201,764;Centro Local
29;BA;2918209;Jiquiriçá;14516;238,602;Centro Local
31;MG;3125903;Ferros;9949;1088,791;Centro Local
12;AC;1200393;Porto Walter;11720;6443,830;Centro Local
42;SC;4204103;Caxambu do Sul;3735;140,910;Centro Local
42;SC;4219408;Witmarsum;3932;153,776;Centro Local
17;TO;1701002;Ananás;9607;1576,973;Centro Local
42;SC;4218103;Timbé do Sul;5354;328,508;Centro Local
51;MT;5100508;Alto Paraguai;11238;1844,817;Centro Local
24;RN;2408953;Rio do Fogo;10789;151,096;Centro Local
43;RS;4318622;São José dos Ausentes;3509;1173,907;Centro Local
28;SE;2806602;Santo Amaro das Brotas;12051;236,965;Centro Local
15;PA;1502855;Curuá;14197;1431,133;Centro Local
24;RN;2400109;Acari;11152;608,466;Centro Local
31;MG;3123700;Engenheiro Caldas;11064;187,058;Centro Local
25;PB;2516607;Tavares;14614;237,330;Centro Local
50;MS;5007976;Taquarussu;3583;1041,121;Centro Local
41;PR;4111605;Ivatuba;3238;96,661;Centro Local
15;PA;1501600;Bonito;16038;586,736;Centro Local
29;BA;2915304;Itagimirim;6914;876,800;Centro Local
41;PR;4123204;Santa Cecília do Pavão;3376;110,199;Centro Local
23;CE;2303402;Carnaubal;17747;364,839;Centro Local
42;SC;4211454;Nova Itaberaba;4333;137,337;Centro Local
31;MG;3123106;Dores de Guanhães;5185;382,124;Centro Local
50;MS;5003108;Corguinho;5839;2638,168;Centro Local
22;PI;2206605;Monte Alegre do Piauí;10611;2417,933;Centro Local
26;PE;2608057;Jatobá;14740;277,862;Centro Local
21;MA;2103554;Conceição do Lago-Açu;16072;733,228;Centro Local
29;BA;2903607;Biritinga;15975;553,762;Centro Local
43;RS;4312104;Mata;4864;311,884;Centro Local
29;BA;2915106;Itagi;12462;310,621;Centro Local
29;BA;2928059;Santa Luzia;12751;824,462;Centro Local
42;SC;4214300;Rancho Queimado;2868;286,461;Centro Local
17;TO;1702901;Axixá do Tocantins;9725;150,213;Centro Local
41;PR;4124905;São João do Caiuá;5874;304,413;Centro Local
23;CE;2312106;Santana do Cariri;17622;855,563;Centro Local
27;AL;2703601;Japaratinga;8317;85,356;Centro Local
31;MG;3155405;Rio Novo;8941;209,310;Centro Local
43;RS;4300455;Alegria;3559;172,396;Centro Local
52;GO;5219209;Santa Cruz de Goiás;2892;1108,963;Centro Local
11;RO;1101435;Nova União;7047;807,126;Centro Local
42;SC;4201273;Arabutã;4266;133,014;Centro Local
31;MG;3125952;Fervedouro;10957;357,683;Centro Local
24;RN;2413904;Taipu;12261;352,818;Centro Local
43;RS;4302584;Bozano;2135;200,550;Centro Local
25;PB;2510907;Paulista;12260;576,838;Centro Local
43;RS;4313607;Paim Filho;3880;182,291;Centro Local
41;PR;4116950;Nova Esperança do Sudoeste;5063;208,472;Centro Local
51;MT;5100359;Alto Boa Vista;6659;2240,438;Centro Local
29;BA;2924207;Pedro Alexandre;17486;896,071;Centro Local
17;TO;1702307;Arapoema;6670;1552,217;Centro Local
23;CE;2311959;Salitre;16435;804,356;Centro Local
43;RS;4310876;Jacuizinho;2679;339,399;Centro Local
27;AL;2702702;Feliz Deserto;4729;110,373;Centro Local
29;BA;2913101;Ibititá;17150;573,033;Centro Local
41;PR;4127882;Tunas do Paraná;8509;668,478;Centro Local
43;RS;4312203;Maximiliano de Almeida;4443;208,439;Centro Local
41;PR;4109203;Guaraci;5473;211,680;Centro Local
31;MG;3126000;Florestal;7386;194,242;Centro Local
29;BA;2933158;Várzea Nova;12772;1225,892;Centro Local
52;GO;5214051;Mundo Novo;5066;2146,651;Centro Local
41;PR;4126702;Tamboara;5080;193,347;Centro Local
43;RS;4305871;Coronel Barros;2518;163,745;Centro Local
41;PR;4108452;Foz do Jordão;4745;235,382;Centro Local
43;RS;4301552;Áurea;3573;156,729;Centro Local
