CODE_MUNI;YEAR;POPULACAO;CASESy;INCy
1301852;2020;49011;0;0
1301852;2021;49718;3;6,03403194
1301852;2022;59767;2;3,346328241
1301902;2014;95714;0;0
1301902;2015;97122;0;0
1301902;2016;98503;0;0
1301902;2017;99854;2;2,002924269
1301902;2018;99955;3;3,001350608
1301902;2019;101337;0;0
1301902;2020;102701;0;0
1301902;2021;104046;3;2,883340061
1301902;2022;103826;1;0,963149885
1301951;2014;8205;0;0
1301951;2015;8179;0;0
1301951;2016;8153;0;0
1301951;2017;8128;0;0
1301951;2018;7888;0;0
1301951;2019;7851;0;0
1301951;2020;7814;0;0
1301951;2021;7777;0;0
1301951;2022;10783;0;0
1302009;2014;8864;0;0
1302009;2015;8953;0;0
1302009;2016;9040;0;0
1302009;2017;9125;0;0
1302009;2018;9064;0;0
1302009;2019;9148;0;0
1302009;2020;9230;0;0
1302009;2021;9312;0;0
1302009;2022;10183;0;0
1302108;2014;5599;0;0
1302108;2015;5125;0;0
1302108;2016;4660;0;0
1302108;2017;4205;0;0
1302108;2018;3265;0;0
1302108;2019;2755;0;0
1302108;2020;2251;0;0
1302108;2021;1755;0;0
1302108;2022;9281;0;0
1302207;2014;12807;0;0
1302207;2015;13198;0;0
1302207;2016;13581;0;0
1302207;2017;13956;0;0
1302207;2018;14312;0;0
1302207;2019;14712;0;0
1302207;2020;15106;0;0
1302207;2021;15495;0;0
1302207;2022;10501;0;0
1302306;2014;16977;0;0
1302306;2015;16585;0;0
1302306;2016;16200;0;0
1302306;2017;15824;0;0
1302306;2018;14753;0;0
1302306;2019;14317;0;0
1302306;2020;13886;0;0
1302306;2021;13462;0;0
1302306;2022;25048;0;0
1302405;2014;42439;0;0
1302405;2015;43263;0;0
1302405;2016;44071;0;0
1302405;2017;44861;0;0
1302405;2018;45245;0;0
1302405;2019;46069;0;0
1302405;2020;46882;0;0
1302405;2021;47685;1;2,097095523
1302405;2022;47003;0;0
1302504;2014;92996;0;0
1302504;2015;94175;0;0
1302504;2016;95330;0;0
1302504;2017;96460;1;1,03669915
1302504;2018;96236;1;1,039112183
1302504;2019;97377;0;0
1302504;2020;98502;0;0
1302504;2021;99613;2;2,00777007
1302504;2022;102736;5;4,866843171
1302553;2014;27480;0;0
1302553;2015;28413;0;0
1302553;2016;29327;0;0
1302553;2017;30222;0;0
1302553;2018;31147;0;0
1302553;2019;32105;0;0
1302553;2020;33049;0;0
1302553;2021;33981;0;0
1302553;2022;17333;0;0
1302603;2014;2020301;21;1,039449072
1302603;2015;2057711;142;6,900871891
1302603;2016;2094391;521;24,87596633
1302603;2017;2130264;196;9,200737561
1302603;2018;2145444;44;2,050857538
1302603;2019;2182763;59;2,702996157
1302603;2020;2219580;24;1,081285649
1302603;2021;2255903;77;3,413267326
1302603;2022;2054731;61;2,968758441
1302702;2014;52200;0;0
1302702;2015;53053;0;0
1302702;2016;53890;0;0
1302702;2017;54708;0;0
1302702;2018;54907;0;0
1302702;2019;55751;0;0
1302702;2020;56583;0;0
1302702;2021;57405;0;0
1302702;2022;59225;0;0
1302801;2014;18367;0;0
1302801;2015;18423;0;0
1302801;2016;18477;0;0
1302801;2017;18531;0;0
1302801;2018;18186;0;0
1302801;2019;18224;0;0
1302801;2020;18261;0;0
1302801;2021;18298;0;0
1302801;2022;15706;0;0
1302900;2014;58834;0;0
1302900;2015;59983;0;0
1302900;2016;61110;0;0
1302900;2017;62212;0;0
1302900;2018;62755;0;0
1302900;2019;63905;1;1,564822784
1302900;2020;65040;0;0
1302900;2021;66159;0;0
1302900;2022;61167;0;0
1303007;2014;20078;0;0
1303007;2015;20358;0;0
1303007;2016;20633;0;0
1303007;2017;20902;0;0
1303007;2018;20899;0;0
1303007;2019;21173;0;0
1303007;2020;21443;0;0
1303007;2021;21710;0;0
1303007;2022;20249;0;0
1303106;2014;34498;0;0
1303106;2015;35156;0;0
1303106;2016;35800;1;2,793296089
1303106;2017;36431;0;0
1303106;2018;36721;0;0
1303106;2019;37378;0;0
1303106;2020;38026;0;0
1303106;2021;38665;0;0
1303106;2022;27088;0;0
1303205;2014;17199;0;0
1303205;2015;17671;0;0
1303205;2016;18133;10;55,14807257
1303205;2017;18586;5;26,90196922
1303205;2018;18974;0;0
1303205;2019;19454;11;56,54364141
1303205;2020;19928;0;0
1303205;2021;20395;3;14,70948762
1303205;2022;15819;0;0
1303304;2014;23905;0;0
1303304;2015;24315;0;0
1303304;2016;24718;3;12,13690428
1303304;2017;25112;0;0
1303304;2018;25237;0;0
1303304;2019;25644;0;0
1303304;2020;26046;0;0
1303304;2021;26443;0;0
1303304;2022;24251;0;0
1303403;2014;110411;0;0
1303403;2015;111575;0;0
1303403;2016;112716;1;0,887185493
1303403;2017;113832;3;2,635462787
1303403;2018;113168;0;0
1303403;2019;114273;0;0
1303403;2020;115363;1;0,866829053
1303403;2021;116439;9;7,729369026
1303403;2022;96251;3;3,116850734
1303502;2014;19265;0;0
1303502;2015;19378;0;0
1303502;2016;19488;0;0
1303502;2017;19597;0;0
1303502;2018;19329;0;0
1303502;2019;19426;0;0
1303502;2020;19522;0;0
1303502;2021;19616;0;0
1303502;2022;20351;0;0
1303536;2014;31903;0;0
1303536;2015;32812;0;0
1303536;2016;33703;7;20,76966442
1303536;2017;34574;3;8,677040551
1303536;2018;35352;0;0
1303536;2019;36279;1;2,756415557
1303536;2020;37193;0;0
1303536;2021;38095;3;7,875049219
1303536;2022;30762;1;3,25076393
1303569;2014;29771;0;0
1303569;2015;30530;0;0
1303569;2016;31274;0;0
1303569;2017;32001;0;0
1303569;2018;32577;1;3,069650367
1303569;2019;33347;0;0
1303569;2020;34106;0;0
1303569;2021;34856;1;2,868946523
1303569;2022;24807;2;8,062240497
1303601;2014;21702;0;0
1303601;2015;22404;0;0
1303601;2016;23092;0;0
1303601;2017;23765;0;0
1303601;2018;24436;0;0
1303601;2019;25156;0;0
1303601;2020;25865;0;0
1303601;2021;26566;1;3,764209892
1303601;2022;14305;2;13,98112548
1303700;2014;24005;0;0
1303700;2015;23688;0;0
1303700;2016;23378;0;0
1303700;2017;23075;0;0
1303700;2018;21966;0;0
1303700;2019;21602;0;0
1303700;2020;21243;0;0
1303700;2021;20889;0;0
1303700;2022;28233;0;0
1303809;2014;42342;0;0
1303809;2015;43094;0;0
1303809;2016;43831;0;0
1303809;2017;44553;1;2,244517765
1303809;2018;44816;6;13,38807569
1303809;2019;45564;2;4,389430252
1303809;2020;46303;0;0
1303809;2021;47031;1;2,12625715
1303809;2022;51921;0;0
1303908;2014;35757;0;0
1303908;2015;36536;0;0
1303908;2016;37300;0;0
1303908;2017;38047;0;0
1303908;2018;38515;0;0
1303908;2019;39299;0;0
1303908;2020;40073;0;0
1303908;2021;40837;0;0
1303908;2022;32727;0;0
1303957;2014;12451;0;0
1303957;2015;12781;0;0
1303957;2016;13105;0;0
1303957;2017;13421;0;0
1303957;2018;13685;0;0
1303957;2019;14020;0;0
1303957;2020;14352;0;0
1303957;2021;14678;0;0
1303957;2022;11697;0;0
1304005;2014;9014;0;0
1304005;2015;9081;0;0
1304005;2016;9147;0;0
1304005;2017;9211;0;0
1304005;2018;9110;0;0
1304005;2019;9171;0;0
1304005;2020;9230;0;0
1304005;2021;9289;0;0
1304005;2022;11572;0;0
1304062;2014;59684;0;0
1304062;2015;61028;1;1,638592122
1304062;2016;62346;5;8,01976069
1304062;2017;63635;0;0
1304062;2018;64488;0;0
1304062;2019;65844;0;0
1304062;2020;67182;0;0
1304062;2021;68502;7;10,21867975
1304062;2022;66837;5;7,480886335
1304104;2014;18266;0;0
1304104;2015;18152;0;0
1304104;2016;18039;1;5,543544542
1304104;2017;17930;8;44,61795873
1304104;2018;17299;1;5,780680964
1304104;2019;17156;0;0
1304104;2020;17015;0;0
1304104;2021;16876;3;17,77672434
1304104;2022;21914;1;4,563292872
1304203;2014;62662;0;0
1304203;2015;62444;0;0
1304203;2016;62230;2;3,213883979
1304203;2017;62021;0;0
1304203;2018;60154;0;0
1304203;2019;59849;1;1,670871694
1304203;2020;59547;0;0
1304203;2021;59250;37;62,44725738
1304203;2022;74142;15;20,23144776
1304237;2014;18322;0;0
1304237;2015;18478;0;0
1304237;2016;18632;0;0
1304237;2017;18782;0;0
1304237;2018;18610;0;0
1304237;2019;18755;0;0
1304237;2020;18897;0;0
1304237;2021;19038;0;0
1304237;2022;20180;0;0
1304260;2014;12963;0;0
1304260;2015;13121;0;0
1304260;2016;13276;0;0
1304260;2017;13428;0;0
1304260;2018;13387;0;0
1304260;2019;13540;0;0
1304260;2020;13690;0;0
1304260;2021;13839;0;0
1304260;2022;14597;0;0
1304302;2014;17264;0;0
1304302;2015;17163;0;0
1304302;2016;17065;0;0
1304302;2017;16968;0;0
1304302;2018;16383;0;0
1304302;2019;16256;0;0
1304302;2020;16130;0;0
1304302;2021;16007;0;0
1304302;2022;18582;0;0
1304401;2014;20621;0;0
1304401;2015;21140;0;0
1304401;2016;21650;0;0
1304401;2017;22148;0;0
1304401;2018;22537;0;0
1304401;2019;23065;0;0
1304401;2020;23585;0;0
1304401;2021;24098;0;0
1304401;2022;24017;0;0
1400027;2014;10721;0;0
1400027;2015;11006;0;0
1400027;2016;11285;1;8,861320337
1400027;2017;11560;3;25,95155709
1400027;2018;12394;1;8,068420203
1400027;2019;12796;0;0
1400027;2020;13185;1;7,584376185
1400027;2021;13561;0;0
1400027;2022;16994;2;11,7688596
1400050;2014;16301;0;0
1400050;2015;16176;0;0
1400050;2016;16053;2;12,45873046
1400050;2017;15933;9;56,48653738
1400050;2018;15638;0;0
1400050;2019;15510;2;12,89490651
1400050;2020;15380;0;0
1400050;2021;15249;3;19,67342121
1400050;2022;23582;68;288,3555254
1400100;2014;314900;167;53,0327088
1400100;2015;320714;392;122,2272804
1400100;2016;326419;50;15,31773579
1400100;2017;332020;3793;1142,40106
1400100;2018;375374;37;9,856836115
1400100;2019;399213;14;3,506899825
1400100;2020;419652;8;1,906341445
1400100;2021;436591;13;2,977615205
1400100;2022;408157;23;5,635086499
1400159;2014;11632;5;42,98486933
1400159;2015;11739;0;0
1400159;2016;11843;0;0
1400159;2017;11945;15;125,5755546
1400159;2018;12257;0;0
1400159;2019;12409;7;56,41066968
1400159;2020;12557;0;0
1400159;2021;12701;0;0
1400159;2022;16169;0;0
1400175;2014;15774;0;0
1400175;2015;16149;1;6,192333891
1400175;2016;16516;3;18,16420441
1400175;2017;16877;5;29,62611839
1400175;2018;17868;0;0
1400175;2019;18335;0;0
1400175;2020;18799;0;0
1400175;2021;19257;1;5,192916861
1400175;2022;18030;0;0
1400209;2014;19981;0;0
1400209;2015;20261;0;0
1400209;2016;20537;0;0
1400209;2017;20807;14;67,2850483
1400209;2018;21564;0;0
1400209;2019;21926;1;4,560795403
1400209;2020;22283;0;0
1400209;2021;22635;0;0
1400209;2022;20780;1;4,812319538
1400233;2014;8997;0;0
1400233;2015;9165;0;0
1400233;2016;9331;9;96,4526846
1400233;2017;9493;0;0
1400233;2018;9950;0;0
1400233;2019;10169;1;9,833808634
1400233;2020;10383;0;0
1400233;2021;10595;3;28,31524304
1400233;2022;10555;1;9,474182852
1400282;2014;10043;0;0
1400282;2015;10320;0;0
1400282;2016;10592;0;0
1400282;2017;10859;0;0
1400282;2018;11600;0;0
1400282;2019;11950;0;0
1400282;2020;12296;0;0
1400282;2021;12637;0;0
1400282;2022;11000;0;0
1400308;2014;16137;1;6,196938712
1400308;2015;16380;39;238,0952381
1400308;2016;16618;9;54,15814177
1400308;2017;16852;59;350,1068122
1400308;2018;17528;3;17,11547239
1400308;2019;17853;9;50,41169551
1400308;2020;18172;0;0
1400308;2021;18482;3;16,23200952
1400308;2022;17058;1;5,862351976
1400407;2014;9953;0;0
1400407;2015;10148;0;0
1400407;2016;10339;0;0
1400407;2017;10527;0;0
1400407;2018;11045;0;0
1400407;2019;11290;0;0
1400407;2020;11532;0;0
1400407;2021;11772;0;0
1400407;2022;15264;0;0
1400456;2014;11667;0;0
1400456;2015;11908;0;0
1400456;2016;12144;0;0
1400456;2017;12375;1;8,080808081
1400456;2018;15580;0;0
1400456;2019;17401;0;0
1400456;2020;18913;0;0
1400456;2021;20108;0;0
1400456;2022;19317;7;36,237511
1400472;2014;26811;0;0
1400472;2015;27288;2;7,329228965
1400472;2016;27756;3;10,80847384
1400472;2017;28215;106;375,6866915
1400472;2018;29533;1;3,386042732
1400472;2019;30163;3;9,945960282
1400472;2020;30782;0;0
1400472;2021;31387;3;9,558097301
1400472;2022;29932;2;6,681812107
1400506;2014;7401;0;0
1400506;2015;7516;0;0
1400506;2016;7629;1;13,10787783
1400506;2017;7740;1;12,91989664
1400506;2018;8052;0;0
1400506;2019;8201;2;24,38726985
1400506;2020;8348;1;11,97891711
1400506;2021;8492;25;294,3947244
1400506;2022;8011;1;12,4828361
1400605;2014;7309;0;0
1400605;2015;7407;0;0
1400605;2016;7503;0;0
1400605;2017;7597;4;52,65236277
1400605;2018;7860;0;0
1400605;2019;7986;0;0
1400605;2020;8110;0;0
1400605;2021;8232;0;0
1400605;2022;6192;0;0
1400704;2014;9309;0;0
1400704;2015;9488;0;0
1400704;2016;9664;0;0
1400704;2017;9836;5;50,83367222
1400704;2018;10325;0;0
1400704;2019;10559;1;9,470593806
1400704;2020;10789;0;0
1400704;2021;11014;0;0
1400704;2022;13764;0;0
1500107;2014;148873;0;0
1500107;2015;150431;2;1,329513199
1500107;2016;151934;59;38,83265102
1500107;2017;153380;34;22,16716651
1500107;2018;156292;33;21,11432447
1500107;2019;157698;27;17,12133318
1500107;2020;159080;4;2,514458134
1500107;2021;160439;4;2,493159394
1500107;2022;158042;0;0
1500131;2014;7070;0;0
1500131;2015;7126;0;0
1500131;2016;7179;93;1295,445048
1500131;2017;7231;56;774,4433688
1500131;2018;7382;0;0
1500131;2019;7434;0;0
1500131;2020;7486;0;0
1500131;2021;7536;0;0
1500131;2022;6119;0;0
1500206;2014;54047;0;0
1500206;2015;54064;0;0
1500206;2016;54080;0;0
1500206;2017;54096;0;0
1500206;2018;55513;1;1,801379857
1500206;2019;55591;2;3,597704664
1500206;2020;55669;1;1,79633189
1500206;2021;55744;0;0
1500206;2022;63268;0;0
1500305;2014;37004;0;0
1500305;2015;37398;0;0
1500305;2016;37778;0;0
1500305;2017;38144;0;0
1500305;2018;38863;0;0
1500305;2019;39218;0;0
1500305;2020;39567;0;0
1500305;2021;39910;0;0
1500305;2022;38020;1;2,630194634
1500347;2014;26105;0;0
1500347;2015;26305;0;0
1500347;2016;26497;1;3,774012152
1500347;2017;26682;52;194,8879394
1500347;2018;27241;0;0
1500347;2019;27430;2;7,291286912
1500347;2020;27615;0;0
1500347;2021;27797;0;0
1500347;2022;16672;0;0
1500404;2014;54353;0;0
1500404;2015;54662;0;0
1500404;2016;54960;0;0
1500404;2017;55246;2;3,620171596
1500404;2018;56480;5;8,852691218
1500404;2019;56789;3;5,282713202
1500404;2020;57092;0;0
1500404;2021;57390;1;1,742463844
1500404;2022;86096;0;0
1500503;2014;33466;0;0
1500503;2015;33372;0;0
1500503;2016;33282;0;0
1500503;2017;33195;0;0
1500503;2018;34142;0;0
1500503;2019;34109;0;0
1500503;2020;34076;0;0
1500503;2021;34044;0;0
1500503;2022;38843;0;0
1500602;2014;106768;0;0
1500602;2015;108382;0;0
1500602;2016;109938;7;6,367225163
1500602;2017;111435;13;11,66599363
1500602;2018;113195;6;5,300587482
1500602;2019;114594;16;13,9623366
1500602;2020;115969;21;18,10828756
1500602;2021;117320;0;0
1500602;2022;135067;2;1,480746592
1500701;2014;27051;0;0
1500701;2015;27540;0;0
1500701;2016;28012;0;0
1500701;2017;28466;0;0
1500701;2018;28859;0;0
1500701;2019;29277;0;0
1500701;2020;29688;0;0
1500701;2021;30091;0;0
1500701;2022;34065;0;0
1500800;2014;499776;11;2,200986042
1500800;2015;505404;284;56,19266963
1500800;2016;510834;292;57,16142622
1500800;2017;516057;203;39,33673993
1500800;2018;525566;790;150,3141375
1500800;2019;530598;321;60,49777798
1500800;2020;535547;11;2,053974721
1500800;2021;540410;4;0,740178753
1500800;2022;515745;17;3,296202581
1500859;2014;24525;0;0
1500859;2015;25414;0;0
1500859;2016;26271;1;3,806478627
1500859;2017;27096;190;701,2105108
1500859;2018;27161;0;0
1500859;2019;27890;2;7,171029043
1500859;2020;28607;0;0
1500859;2021;29312;0;0
1500859;2022;33566;0;0
1500909;2014;43154;0;0
1500909;2015;43700;0;0
1500909;2016;44227;1;2,261062247
1500909;2017;44734;12;26,8252336
1500909;2018;45516;4;8,788118464
1500909;2019;45998;2;4,348015131
1500909;2020;46471;1;2,151879667
1500909;2021;46937;0;0
1500909;2022;43691;1;2,288800897
1500958;2014;28974;0;0
1500958;2015;29492;0;0
1500958;2016;29991;0;0
1500958;2017;30471;0;0
1500958;2018;30896;0;0
1500958;2019;31338;0;0
1500958;2020;31773;1;3,147326346
1500958;2021;32200;0;0
1500958;2022;32772;0;0
1501006;2014;15956;0;0
1501006;2015;15953;0;0
1501006;2016;15950;0;0
1501006;2017;15947;0;0
1501006;2018;16371;0;0
1501006;2019;16388;0;0
1501006;2020;16404;0;0
1501006;2021;16421;0;0
1501006;2022;18343;0;0
1501105;2014;27491;0;0
1501105;2015;28292;0;0
1501105;2016;29065;0;0
1501105;2017;29808;0;0
1501105;2018;30009;0;0
1501105;2019;30673;0;0
1501105;2020;31325;0;0
1501105;2021;31967;0;0
1501105;2022;35265;0;0
1501204;2014;42513;0;0
1501204;2015;43757;0;0
1501204;2016;44956;0;0
1501204;2017;46110;0;0
1501204;2018;46416;0;0
1501204;2019;47446;0;0
1501204;2020;48459;0;0
1501204;2021;49454;1;2,022081126
1501204;2022;51844;0;0
1501253;2014;3303;0;0
1501253;2015;3267;0;0
1501253;2016;3233;0;0
1501253;2017;3200;0;0
1501253;2018;3310;0;0
1501253;2019;3286;0;0
1501253;2020;3262;0;0
1501253;2021;3239;0;0
1501253;2022;3730;0;0
1501303;2014;112921;0;0
1501303;2015;115779;0;0
1501303;2016;118537;11;9,279802931
1501303;2017;121190;67;55,28508953
1501303;2018;122294;49;40,06737861
1501303;2019;124680;6;4,812319538
1501303;2020;127027;7;5,51063947
1501303;2021;129333;1;0,773197869
1501303;2022;126733;2;1,578120931
1501402;2014;1432844;13;0,907286488
1501402;2015;1439561;105;7,29389029
1501402;2016;1446042;352;24,34230818
1501402;2017;1452275;1082;74,50379577
1501402;2018;1485732;3938;265,054532
1501402;2019;1492745;1125;75,36451303
1501402;2020;1499641;44;2,934035546
1501402;2021;1506420;61;4,049335511
1501402;2022;1367336;27;1,974642663
1501451;2014;16924;0;0
1501451;2015;17036;0;0
1501451;2016;17145;0;0
1501451;2017;17249;0;0
1501451;2018;17624;0;0
1501451;2019;17732;0;0
1501451;2020;17839;0;0
1501451;2021;17944;0;0
1501451;2022;18060;1;5,53709856
1501501;2014;57393;1;1,742372763
1501501;2015;58637;8;13,64326279
1501501;2016;59836;11;18,38358179
1501501;2017;60990;21;34,43187408
1501501;2018;61689;41;66,46241631
1501501;2019;62737;17;27,09724724
1501501;2020;63768;4;6,272738678
1501501;2021;64780;1;1,543686323
1501501;2022;56152;2;3,561760935
1501576;2014;16074;0;0
1501576;2015;16227;0;0
1501576;2016;16375;21;128,2442748
1501576;2017;16517;1;6,054368227
1501576;2018;16841;0;0
1501576;2019;16981;0;0
1501576;2020;17118;0;0
1501576;2021;17254;0;0
1501576;2022;14511;0;0
1501600;2014;14990;0;0
1501600;2015;15282;5;32,7182306
1501600;2016;15563;4;25,70198548
1501600;2017;15834;1;6,315523557
1501600;2018;16038;1;6,23519142
1501600;2019;16286;1;6,140243154
1501600;2020;16530;1;6,049606776
1501600;2021;16769;0;0
1501600;2022;12892;0;0
1501709;2014;120124;0;0
1501709;2015;121528;0;0
1501709;2016;122881;23;18,71729559
1501709;2017;124184;101;81,3309283
1501709;2018;126436;4;3,163655921
1501709;2019;127686;57;44,64075936
1501709;2020;128914;15;11,63566409
1501709;2021;130122;2;1,537019105
1501709;2022;121793;4;3,284261
1501725;2014;15139;0;0
1501725;2015;14984;0;0
1501725;2016;14834;0;0
1501725;2017;14689;3;20,42344612
1501725;2018;15190;0;0
1501725;2019;15086;0;0
1501725;2020;14983;0;0
1501725;2021;14883;0;0
1501725;2022;30214;1;3,309723969
1501758;2014;7258;0;0
1501758;2015;7232;0;0
1501758;2016;7206;0;0
1501758;2017;7182;0;0
1501758;2018;7392;1;13,52813853
1501758;2019;7380;0;0
1501758;2020;7368;0;0
1501758;2021;7357;0;0
1501758;2022;6791;0;0
1501782;2014;59651;0;0
1501782;2015;61222;0;0
1501782;2016;62737;145;231,1235794
1501782;2017;64194;134;208,7422501
1501782;2018;64738;9;13,90219037
1501782;2019;66046;2;3,028192472
1501782;2020;67332;2;2,970355849
1501782;2021;68597;0;0
1501782;2022;40157;0;0
1501808;2014;97351;0;0
1501808;2015;98231;2;2,036017143
1501808;2016;99080;0;0
1501808;2017;99896;0;0
1501808;2018;101891;0;0
1501808;2019;102701;1;0,973700353
1501808;2020;103497;0;0
1501808;2021;104280;4;3,835826621
1501808;2022;114628;0;0
1501907;2014;27349;0;0
1501907;2015;27689;0;0
1501907;2016;28016;0;0
1501907;2017;28331;0;0
1501907;2018;28832;0;0
1501907;2019;29132;0;0
1501907;2020;29427;0;0
1501907;2021;29717;0;0
1501907;2022;27049;0;0
1501956;2014;30430;0;0
1501956;2015;31300;0;0
1501956;2016;32139;1;3,111484489
1501956;2017;32947;0;0
1501956;2018;33178;0;0
1501956;2019;33900;0;0
1501956;2020;34609;0;0
1501956;2021;35307;0;0
1501956;2022;26510;0;0
1502004;2014;22100;0;0
1502004;2015;22449;0;0
1502004;2016;22786;0;0
1502004;2017;23110;0;0
1502004;2018;23466;0;0
1502004;2019;23767;0;0
1502004;2020;24064;0;0
1502004;2021;24355;0;0
1502004;2022;22950;0;0
1502103;2014;129161;0;0
1502103;2015;130868;56;42,79120946
1502103;2016;132515;37;27,92136739
1502103;2017;134100;17;12,67710664
1502103;2018;136390;21;15,39702324
1502103;2019;137890;8;5,801726013
1502103;2020;139364;31;22,24390804
1502103;2021;140814;10;7,101566606
1502103;2022;134734;66;48,98540829
1502152;2014;32366;0;0
1502152;2015;33632;1;2,973358706
1502152;2016;34853;12;34,43032164
1502152;2017;36027;256;710,5781775
1502152;2018;36050;1;2,773925104
1502152;2019;37085;9;24,2685722
1502152;2020;38103;3;7,873395796
1502152;2021;39103;2;5,114697082
1502152;2022;75433;0;0
1502202;2014;65932;0;0
1502202;2015;66353;6;9,042545175
1502202;2016;66759;599;897,2572986
1502202;2017;67150;13;19,35964259
1502202;2018;68616;52;75,78407369
1502202;2019;69027;496;718,5594043
1502202;2020;69431;24;34,56669211
1502202;2021;69828;7;10,02463195
1502202;2022;70321;2;2,844100624
1502301;2014;52616;0;0
1502301;2015;52693;0;0
1502301;2016;52768;17;32,21649485
1502301;2017;52839;9;17,03287345
1502301;2018;54179;2;3,691467174
1502301;2019;54303;1;1,841518885
1502301;2020;54425;0;0
1502301;2021;54545;0;0
1502301;2022;56331;0;0
1502400;2014;186895;1;0,535059793
1502400;2015;189784;8;4,215318467
1502400;2016;192571;13;6,750756864
1502400;2017;195253;17;8,706652395
1502400;2018;198294;167;84,21838281
1502400;2019;200793;111;55,28081158
1502400;2020;203251;28;13,77606998
1502400;2021;205667;18;8,752011747
1502400;2022;200003;11;5,499917501
1502509;2014;22302;0;0
1502509;2015;22566;0;0
1502509;2016;22821;0;0
1502509;2017;23066;0;0
1502509;2018;23482;0;0
1502509;2019;23717;0;0
1502509;2020;23948;0;0
1502509;2021;24175;0;0
1502509;2022;20630;0;0
1502608;2014;11641;1;8,590327291
1502608;2015;11682;0;0
1502608;2016;11721;2;17,0633905
1502608;2017;11759;1;8,5041245
1502608;2018;12040;0;0
1502608;2019;12085;0;0
1502608;2020;12131;0;0
1502608;2021;12175;0;0
1502608;2022;11923;0;0
1502707;2014;46302;0;0
1502707;2015;46395;3;6,466214032
1502707;2016;46485;17;36,57093686
1502707;2017;46571;19;40,79792145
1502707;2018;47734;4;8,379771232
1502707;2019;47864;18;37,6065519
1502707;2020;47991;1;2,083724032
1502707;2021;48115;2;4,156707887
1502707;2022;44765;4;8,935552329
1502756;2014;30801;0;0
1502756;2015;31352;0;0
1502756;2016;31884;1;3,136369339
1502756;2017;32395;0;0
1502756;2018;32847;6;18,26650836
1502756;2019;33318;0;0
1502756;2020;33781;0;0
1502756;2021;34236;0;0
1502756;2022;26869;0;0
1502764;2014;12069;0;0
1502764;2015;12423;0;0
1502764;2016;12765;6;47,00352526
1502764;2017;13093;0;0
1502764;2018;13179;0;0
1502764;2019;13473;0;0
1502764;2020;13761;1;7,266913742
1502764;2021;14044;0;0
