UF_ACR;CODE_MUNI_7;YEAR;CASES
PB;2502508;2016;3
PB;2502508;2017;2
PB;2502508;2018;32
PB;2502508;2019;1
PB;2502508;2020;2
PB;2502508;2021;8
PB;2502508;2022;77
PB;2502607;2016;95
PB;2502706;2020;17
PB;2502706;2021;10
PB;2502805;2016;9
PB;2502805;2019;4
PB;2502805;2020;7
PB;2502805;2021;1
PB;2502805;2022;22
PB;2502904;2016;10
PB;2502904;2018;2
PB;2502904;2021;1
PB;2502904;2022;2
PB;2503001;2017;282
PB;2503001;2018;1
PB;2503001;2019;15
PB;2503001;2020;1
PB;2503001;2021;425
PB;2503001;2022;1
PB;2503100;2016;1
PB;2503100;2017;1
PB;2503100;2018;2
PB;2503100;2020;5
PB;2503100;2021;14
PB;2503100;2022;31
PB;2503209;2016;28
PB;2503209;2017;3
PB;2503209;2018;13
PB;2503209;2019;17
PB;2503209;2021;272
PB;2503209;2022;89
PB;2503308;2019;1
PB;2503308;2020;5
PB;2503308;2021;12
PB;2503308;2022;11
PB;2503407;2016;6
PB;2503407;2022;92
PB;2503506;2016;67
PB;2503506;2018;4
PB;2503506;2019;5
PB;2503506;2020;5
PB;2503506;2022;570
PB;2503605;2016;5
PB;2503605;2022;5
PB;2503704;2015;5
PB;2503704;2016;1022
PB;2503704;2017;18
PB;2503704;2018;4
PB;2503704;2019;7
PB;2503704;2021;1
PB;2503704;2022;65
PB;2503753;2016;44
PB;2503753;2022;1
PB;2503803;2016;19
PB;2503803;2021;1
PB;2503902;2016;6
PB;2504009;2015;1
PB;2504009;2016;153
PB;2504009;2017;110
PB;2504009;2018;165
PB;2504009;2019;105
PB;2504009;2020;115
PB;2504009;2021;132
PB;2504009;2022;966
PB;2504074;2022;34
PB;2504108;2022;1
PB;2504157;2016;11
PB;2504157;2019;8
PB;2504157;2020;1
PB;2504157;2021;23
PB;2504157;2022;25
PB;2504207;2016;7
PB;2504207;2018;1
PB;2504207;2022;3
PB;2504306;2016;192
PB;2504306;2017;7
PB;2504306;2018;7
PB;2504306;2019;3
PB;2504306;2020;5
PB;2504306;2021;16
PB;2504306;2022;63
PB;2504355;2016;9
PB;2504355;2018;15
PB;2504355;2020;22
PB;2504355;2021;38
PB;2504355;2022;102
PB;2504405;2022;1
PB;2504504;2016;2
PB;2504504;2017;1
PB;2504504;2018;3
PB;2504504;2022;4
PB;2504603;2016;25
PB;2504603;2017;3
PB;2504603;2019;6
PB;2504603;2020;2
PB;2504603;2021;77
PB;2504603;2022;41
PB;2504702;2021;1
PB;2504801;2015;1
PB;2504801;2016;22
PB;2504801;2018;5
PB;2504801;2020;5
PB;2504801;2021;6
PB;2504801;2022;25
PB;2504850;2021;1
PB;2504900;2016;59
PB;2504900;2018;1
PB;2504900;2020;8
PB;2504900;2021;65
PB;2504900;2022;81
PB;2505006;2016;27
PB;2505006;2018;6
PB;2505006;2019;1
PB;2505006;2020;1
PB;2505006;2021;6
PB;2505006;2022;143
PB;2505105;2016;42
PB;2505105;2017;2
PB;2505105;2019;1
PB;2505105;2020;4
PB;2505105;2021;69
PB;2505105;2022;467
PB;2505238;2021;22
PB;2505279;2016;4
PB;2505279;2021;26
PB;2505279;2022;4
PB;2505303;2016;2
PB;2505352;2020;1
PB;2505352;2021;3
PB;2505352;2022;7
PB;2505402;2022;2
PB;2505501;2020;24
PB;2505501;2022;35
PB;2505709;2016;6
PB;2505709;2019;1
PB;2505709;2020;2
PB;2505709;2021;2
PB;2505709;2022;454
PB;2505808;2016;9
PB;2505808;2022;20
PB;2505907;2016;3
PB;2505907;2022;4
PB;2506004;2016;43
PB;2506004;2017;1
PB;2506004;2019;2
PB;2506004;2020;2
PB;2506004;2021;196
PB;2506004;2022;63
PB;2506103;2021;10
PB;2506103;2022;128
PB;2506202;2016;11
PB;2506202;2022;73
PB;2506251;2019;1
PB;2506251;2022;1
PB;2506301;2015;1
PB;2506301;2016;919
PB;2506301;2017;72
PB;2506301;2018;9
PB;2506301;2019;172
PB;2506301;2020;5
PB;2506301;2021;5
PB;2506301;2022;1157
PB;2506400;2016;16
PB;2506400;2020;9
PB;2506400;2021;4
PB;2506509;2019;1
PB;2506509;2022;13
PB;2506608;2022;32
PB;2506707;2016;1
PB;2506707;2017;2
PB;2506707;2018;1
PB;2506707;2022;1
PB;2506806;2016;1
PB;2506806;2017;1
PB;2506806;2021;2
PB;2506806;2022;1
PB;2506905;2016;1902
PB;2506905;2017;45
PB;2506905;2018;21
PB;2506905;2019;25
PB;2506905;2020;4
PB;2506905;2021;23
PB;2506905;2022;94
PB;2507002;2017;3
PB;2507002;2019;1
PB;2507002;2021;3
PB;2507002;2022;4
PB;2507101;2016;1
PB;2507101;2020;13
PB;2507101;2021;1257
PB;2507101;2022;5
PB;2507200;2016;4
PB;2507200;2017;28
PB;2507200;2018;3
PB;2507200;2021;1
PB;2507309;2016;22
PB;2507309;2022;7
PB;2507408;2016;81
PB;2507408;2017;1
PB;2507408;2018;1
PB;2507408;2019;1
PB;2507408;2022;14
PB;2507507;2014;8
PB;2507507;2015;8
PB;2507507;2016;4476
PB;2507507;2017;889
PB;2507507;2018;465
PB;2507507;2019;835
PB;2507507;2020;867
PB;2507507;2021;4282
PB;2507507;2022;3142
PB;2507606;2016;206
PB;2507606;2020;22
PB;2507606;2021;12
PB;2507606;2022;21
PB;2507705;2016;103
PB;2507705;2017;18
PB;2507705;2018;5
PB;2507705;2019;2
PB;2507705;2020;4
PB;2507705;2021;17
PB;2507705;2022;13
PB;2507804;2016;159
PB;2507804;2017;1
PB;2507804;2022;17
PB;2507903;2016;56
PB;2507903;2019;2
PB;2507903;2022;1
PB;2508000;2016;44
PB;2508000;2019;2
PB;2508000;2022;8
PB;2508109;2016;37
PB;2508208;2022;8
PB;2508307;2016;9
PB;2508307;2019;5
PB;2508307;2021;19
PB;2508307;2022;141
PB;2508406;2016;21
PB;2508406;2019;1
PB;2508505;2019;3
PB;2508505;2022;86
PB;2508554;2019;8
PB;2508554;2020;1
PB;2508554;2021;1
PB;2508554;2022;22
PB;2508604;2015;1
PB;2508604;2016;165
PB;2508604;2017;11
PB;2508604;2018;23
PB;2508604;2019;137
PB;2508604;2020;9
PB;2508604;2021;48
PB;2508604;2022;23
PB;2508703;2021;3
PB;2508802;2020;1
PB;2508802;2022;1
PB;2508901;2016;266
PB;2508901;2017;1
PB;2508901;2018;2
PB;2508901;2019;2
PB;2508901;2020;13
PB;2508901;2021;626
PB;2508901;2022;1
PB;2509008;2016;29
PB;2509008;2019;8
PB;2509008;2020;1
PB;2509008;2021;1
PB;2509008;2022;3
PB;2509057;2019;1
PB;2509057;2021;8
PB;2509107;2016;19
PB;2509107;2019;2
PB;2509107;2020;85
PB;2509156;2016;35
PB;2509156;2022;1
PB;2509206;2016;3
PB;2509206;2017;1
PB;2509206;2019;2
PB;2509206;2021;133
PB;2509206;2022;223
PB;2509305;2021;2
PB;2509305;2022;1
PB;2509339;2022;69
PB;2509370;2022;1
PB;2509396;2016;11
PB;2509396;2021;1
PB;2509396;2022;8
PB;2509404;2016;47
PB;2509404;2018;12
PB;2509404;2020;4
PB;2509404;2022;2
PB;2509503;2019;1
PB;2509503;2021;9
PB;2509503;2022;14
PB;2509602;2016;14
PB;2509602;2019;1
PB;2509701;2015;12
PB;2509701;2016;36
PB;2509701;2018;8
PB;2509701;2019;12
PB;2509701;2020;32
PB;2509701;2021;44
PB;2509701;2022;35
PB;2509800;2016;6
PB;2509800;2020;1
PB;2509800;2021;1
PB;2509800;2022;8
PB;2509909;2016;1
PB;2509909;2021;8
PB;2509909;2022;34
PB;2510006;2016;2
PB;2510105;2016;5
PB;2510105;2017;1
PB;2510105;2018;2
PB;2510105;2020;4
PB;2510105;2021;71
PB;2510105;2022;232
PB;2510204;2019;2
PB;2510204;2022;407
PB;2510303;2016;8
PB;2510303;2021;2
PB;2510303;2022;294
PB;2510402;2019;2
PB;2510402;2022;9
PB;2510501;2016;1
PB;2510501;2017;5
PB;2510501;2020;1
PB;2510501;2021;15
PB;2510501;2022;62
PB;2510600;2022;1
PB;2510659;2016;1
PB;2510659;2017;1
PB;2510659;2022;9
PB;2510709;2016;8
PB;2510709;2018;2
PB;2510709;2020;2
PB;2510808;2016;434
PB;2510808;2017;1
PB;2510808;2018;2
PB;2510808;2019;3
PB;2510808;2021;13
PB;2510808;2022;190
PB;2510907;2016;24
PB;2510907;2022;105
PB;2511004;2020;2
PB;2511004;2021;1
PB;2511004;2022;127
PB;2511103;2016;32
PB;2511103;2017;8
PB;2511103;2018;4
PB;2511103;2019;3
PB;2511103;2020;5
PB;2511103;2021;4
PB;2511103;2022;170
PB;2511202;2021;1
PB;2511202;2022;1
PB;2511301;2016;11
PB;2511301;2017;2
PB;2511301;2018;2
PB;2511301;2019;6
PB;2511301;2020;7
PB;2511301;2022;15
PB;2511400;2016;704
PB;2511400;2017;2
PB;2511400;2018;4
PB;2511400;2019;3
PB;2511400;2020;1
PB;2511400;2021;2
PB;2511400;2022;43
PB;2511509;2016;5
PB;2511509;2021;26
PB;2511509;2022;23
PB;2511608;2021;11
PB;2511608;2022;1
PB;2511707;2016;1
PB;2511707;2022;49
PB;2511806;2016;6
PB;2511806;2021;155
PB;2511806;2022;14
PB;2511905;2016;2
PB;2511905;2019;3
PB;2511905;2021;47
PB;2511905;2022;158
PB;2512002;2016;135
PB;2512002;2017;5
PB;2512002;2020;1
PB;2512002;2021;1
PB;2512002;2022;2
PB;2512036;2016;1
PB;2512077;2022;3
PB;2512101;2016;72
PB;2512101;2022;1426
PB;2512200;2019;6
PB;2512200;2020;6
PB;2512200;2021;8
PB;2512200;2022;6
PB;2512309;2016;351
PB;2512309;2017;5
PB;2512309;2019;1
PB;2512309;2021;1
PB;2512309;2022;24
PB;2512408;2021;1
PB;2512408;2022;98
PB;2512507;2016;108
PB;2512507;2017;8
PB;2512507;2018;22
PB;2512507;2019;2
PB;2512507;2020;35
PB;2512507;2021;642
PB;2512507;2022;774
PB;2512606;2020;1
PB;2512606;2021;3
PB;2512606;2022;13
PB;2512705;2016;2
PB;2512705;2018;4
PB;2512705;2021;213
PB;2512705;2022;29
PB;2512721;2016;11
PB;2512721;2019;25
PB;2512721;2020;21
PB;2512721;2021;24
PB;2512721;2022;14
PB;2512747;2018;1
PB;2512747;2022;2
PB;2512754;2020;2
PB;2512754;2021;1
PB;2512754;2022;22
PB;2512762;2020;1
PB;2512762;2022;2
PB;2512788;2019;7
PB;2512788;2020;7
PB;2512788;2021;2
PB;2512788;2022;20
PB;2512804;2022;4
PB;2512903;2016;1
PB;2512903;2019;2
PB;2512903;2021;31
PB;2512903;2022;2
PB;2513000;2019;1
PB;2513000;2020;1
PB;2513000;2022;14
PB;2513109;2016;72
PB;2513109;2019;1
PB;2513109;2021;8
PB;2513109;2022;10
PB;2513158;2017;3
PB;2513158;2018;1
PB;2513158;2019;1
PB;2513158;2020;9
PB;2513158;2021;8
PB;2513208;2016;2
PB;2513208;2022;4
PB;2513307;2016;89
PB;2513307;2022;2
PB;2513356;2016;5
PB;2513356;2018;43
PB;2513406;2016;25
PB;2513406;2022;75
PB;2513505;2022;4
PB;2513604;2016;7
PB;2513604;2017;1
PB;2513604;2019;1
PB;2513604;2022;1
PB;2513653;2016;18
PB;2513703;2016;175
PB;2513703;2017;32
PB;2513703;2018;3
PB;2513703;2019;10
PB;2513703;2020;7
PB;2513703;2021;327
PB;2513703;2022;1004
PB;2513802;2016;1
PB;2513802;2017;2
PB;2513802;2019;1
PB;2513802;2020;1
PB;2513851;2021;1
PB;2513901;2016;208
PB;2513901;2018;2
PB;2513901;2022;46
PB;2513927;2016;413
PB;2513927;2022;8
PB;2513943;2022;1
PB;2513968;2016;1
PB;2513968;2022;2
PB;2513984;2016;5
PB;2513984;2022;1
PB;2514008;2021;42
PB;2514008;2022;22
PB;2514107;2016;19
PB;2514107;2020;1
PB;2514206;2016;1
PB;2514206;2022;1
PB;2514404;2016;3
PB;2514404;2018;1
PB;2514404;2022;18
PB;2514453;2016;61
PB;2514453;2021;14
PB;2514453;2022;11
PB;2514503;2016;42
PB;2514503;2017;2
PB;2514503;2019;1
PB;2514503;2022;26
PB;2514552;2016;3
PB;2514552;2019;1
PB;2514552;2022;1
PB;2514602;2022;1
PB;2514651;2019;2
PB;2514651;2022;5
PB;2514701;2016;22
PB;2514701;2018;1
PB;2514701;2021;1
PB;2514701;2022;74
PB;2514800;2022;1
PB;2514909;2016;24
PB;2514909;2022;5
PB;2515005;2016;21
PB;2515005;2017;1
PB;2515005;2019;1
PB;2515005;2022;2
PB;2515104;2016;2
PB;2515104;2018;1
PB;2515104;2019;4
PB;2515104;2020;1
PB;2515104;2021;32
PB;2515104;2022;73
PB;2515203;2016;9
PB;2515203;2018;5
PB;2515203;2020;1
PB;2515203;2021;2
PB;2515203;2022;1
PB;2515302;2016;7
PB;2515302;2019;5
PB;2515302;2020;59
PB;2515302;2021;7
PB;2515302;2022;52
PB;2515401;2016;1
PB;2515401;2018;2
PB;2515401;2021;7
PB;2515401;2022;47
PB;2515500;2016;29
PB;2515500;2022;1
PB;2515609;2016;14
PB;2515609;2021;2
PB;2515609;2022;309
PB;2515807;2016;8
PB;2515807;2022;40
PB;2515906;2021;5
PB;2515906;2022;140
PB;2515930;2016;43
PB;2515930;2019;18
PB;2515930;2020;1
PB;2515930;2021;55
PB;2515930;2022;122
PB;2516003;2016;36
PB;2516003;2017;1
PB;2516003;2019;1
PB;2516003;2021;29
PB;2516003;2022;438
PB;2516102;2018;1
PB;2516102;2022;210
PB;2516151;2018;1
PB;2516151;2019;1
PB;2516151;2020;2
PB;2516151;2021;2
PB;2516151;2022;7
PB;2516201;2016;624
PB;2516201;2017;15
PB;2516201;2018;6
PB;2516201;2019;1
PB;2516201;2021;24
PB;2516201;2022;22
PB;2516300;2018;6
PB;2516300;2020;2
PB;2516300;2021;5
PB;2516300;2022;23
PB;2516409;2016;2
PB;2516409;2018;4
PB;2516409;2019;8
PB;2516409;2021;3
PB;2516409;2022;31
PB;2516508;2019;24
PB;2516508;2020;4
PB;2516508;2021;3
PB;2516508;2022;34
PB;2516706;2016;107
PB;2516706;2017;3
PB;2516706;2019;1
PB;2516706;2022;43
PB;2516755;2016;1
PB;2516755;2017;1
PB;2516755;2018;2
PB;2516755;2022;79
PB;2516805;2016;85
PB;2516805;2017;147
PB;2516805;2022;22
PB;2516904;2016;327
PB;2516904;2019;1
PB;2516904;2020;1
PB;2516904;2021;5
PB;2516904;2022;30
PB;2517001;2017;1
PB;2517001;2020;1
PB;2517001;2021;12
PB;2517001;2022;21
PB;2517100;2016;2
PB;2517100;2021;30
PB;2517100;2022;190
PB;2517209;2016;11
PB;2517209;2017;1
PB;2517407;2015;27
PB;2517407;2016;11
PB;2517407;2018;4
PB;2517407;2019;1
PB;2517407;2022;3
PE;2600054;2016;32
PE;2600054;2017;10
PE;2600054;2019;35
PE;2600054;2020;35
PE;2600054;2021;104
PE;2600054;2022;1
PE;2600104;2015;114
PE;2600104;2016;822
PE;2600104;2017;17
PE;2600104;2018;10
PE;2600104;2019;6
PE;2600104;2021;8
PE;2600104;2022;14
PE;2600203;2016;1
PE;2600203;2018;1
PE;2600203;2019;2
PE;2600203;2020;3
PE;2600203;2022;149
PE;2600302;2015;1
PE;2600302;2020;1
PE;2600302;2022;3
PE;2600401;2016;49
PE;2600401;2018;3
PE;2600401;2021;21
PE;2600401;2022;2
PE;2600500;2015;40
PE;2600500;2016;91
PE;2600500;2017;3
PE;2600500;2018;2
PE;2600500;2019;3
PE;2600500;2020;1
PE;2600500;2022;1
PE;2600609;2015;72
PE;2600609;2016;118
PE;2600609;2019;1
PE;2600708;2015;1
PE;2600708;2016;35
PE;2600708;2017;1
PE;2600708;2021;2
PE;2600708;2022;3
PE;2600807;2016;1372
PE;2600807;2017;4
PE;2600807;2018;1
PE;2600807;2019;3
PE;2600807;2020;3
PE;2600807;2021;1
PE;2600807;2022;17
PE;2600906;2016;32
PE;2600906;2018;9
PE;2600906;2019;4
PE;2600906;2020;53
PE;2600906;2021;504
PE;2600906;2022;72
PE;2601003;2016;3
PE;2601003;2022;6
PE;2601052;2016;3
PE;2601052;2019;2
PE;2601052;2021;73
PE;2601052;2022;27
PE;2601102;2016;541
PE;2601102;2017;4
PE;2601102;2019;5
PE;2601102;2020;18
PE;2601102;2022;84
PE;2601201;2015;2
PE;2601201;2016;117
PE;2601201;2019;5
PE;2601201;2020;17
PE;2601201;2021;20
PE;2601201;2022;102
PE;2601300;2015;2
PE;2601300;2016;40
PE;2601300;2017;4
PE;2601300;2018;2
PE;2601300;2019;7
PE;2601300;2020;1
PE;2601300;2021;6
PE;2601300;2022;11
PE;2601409;2016;21
PE;2601409;2019;4
PE;2601409;2021;343
PE;2601409;2022;89
PE;2601607;2016;12
PE;2601607;2019;32
PE;2601607;2021;1
PE;2601607;2022;459
PE;2601706;2015;4
PE;2601706;2016;19
PE;2601706;2017;3
PE;2601706;2021;7
PE;2601805;2016;23
PE;2601805;2019;7
PE;2601805;2020;2
PE;2601805;2021;5
PE;2601805;2022;4
PE;2601904;2015;4
PE;2601904;2016;90
PE;2601904;2017;2
PE;2601904;2020;4
PE;2601904;2021;4
PE;2601904;2022;42
PE;2602001;2015;2
PE;2602001;2016;4
PE;2602001;2017;1
PE;2602001;2019;2
PE;2602001;2020;7
PE;2602001;2022;254
PE;2602100;2015;1
PE;2602100;2016;8
PE;2602100;2017;7
PE;2602100;2018;1
PE;2602100;2019;5
PE;2602100;2021;1
PE;2602209;2016;93
PE;2602209;2018;1
PE;2602209;2019;1
PE;2602209;2020;2
PE;2602209;2021;88
PE;2602209;2022;20
PE;2602308;2016;16
PE;2602308;2018;4
PE;2602308;2020;1
PE;2602308;2021;19
PE;2602308;2022;22
PE;2602506;2016;5
PE;2602506;2021;7
PE;2602506;2022;2
PE;2602605;2015;1
PE;2602605;2016;42
PE;2602605;2017;3
PE;2602605;2019;2
PE;2602605;2020;1
PE;2602605;2022;37
PE;2602704;2016;60
PE;2602704;2017;1
PE;2602704;2021;16
PE;2602704;2022;4
PE;2602803;2015;1
PE;2602803;2016;58
PE;2602803;2017;3
PE;2602803;2018;5
PE;2602803;2019;3
PE;2602803;2020;2
PE;2602803;2021;7
PE;2602803;2022;63
PE;2602902;2015;2
PE;2602902;2016;512
PE;2602902;2017;72
PE;2602902;2018;116
PE;2602902;2019;70
PE;2602902;2020;796
PE;2602902;2021;2525
PE;2602902;2022;74
PE;2603009;2016;9
PE;2603009;2019;7
PE;2603009;2021;31
PE;2603009;2022;65
PE;2603108;2016;50
PE;2603108;2017;1
PE;2603108;2022;8
PE;2603207;2015;18
PE;2603207;2016;135
PE;2603207;2017;14
PE;2603207;2018;4
PE;2603207;2020;4
PE;2603306;2015;12
PE;2603306;2016;772
PE;2603306;2017;3
PE;2603306;2018;2
PE;2603306;2019;9
PE;2603405;2016;3
PE;2603405;2022;6
PE;2603454;2015;17
PE;2603454;2016;926
PE;2603454;2017;24
PE;2603454;2018;48
PE;2603454;2019;18
PE;2603454;2020;135
PE;2603454;2021;628
PE;2603454;2022;7
PE;2603504;2016;66
PE;2603504;2017;4
PE;2603504;2022;4
PE;2603603;2016;42
PE;2603603;2019;1
PE;2603603;2021;3
PE;2603603;2022;3
PE;2603702;2016;31
PE;2603702;2017;2
PE;2603702;2018;1
PE;2603702;2020;2
PE;2603702;2021;30
PE;2603702;2022;120
PE;2603900;2015;11
PE;2603900;2016;19
PE;2603900;2018;1
PE;2603900;2019;1
PE;2603900;2022;83
PE;2603926;2015;1
PE;2603926;2016;21
PE;2603926;2020;1
PE;2603926;2021;1
PE;2603926;2022;67
PE;2604007;2015;36
PE;2604007;2016;275
PE;2604007;2017;6
PE;2604007;2018;5
PE;2604007;2019;5
PE;2604007;2021;182
PE;2604007;2022;70
PE;2604106;2014;1
PE;2604106;2015;48
PE;2604106;2016;2224
PE;2604106;2017;187
PE;2604106;2018;11
PE;2604106;2019;25
PE;2604106;2020;23
PE;2604106;2021;73
PE;2604106;2022;765
PE;2604155;2016;12
PE;2604155;2017;5
PE;2604155;2020;5
PE;2604155;2022;1
PE;2604205;2015;1
PE;2604205;2016;12
PE;2604205;2018;1
PE;2604205;2019;1
PE;2604205;2021;6
PE;2604205;2022;3
PE;2604304;2016;8
PE;2604304;2017;1
PE;2604304;2018;2
PE;2604304;2019;2
PE;2604304;2022;881
PE;2604403;2015;7
PE;2604403;2016;5
PE;2604403;2018;1
PE;2604403;2019;1
PE;2604403;2021;53
PE;2604502;2021;3
PE;2604502;2022;39
PE;2604601;2015;1
PE;2604601;2016;123
PE;2604601;2022;3
PE;2604809;2016;39
PE;2604809;2022;8
PE;2604908;2015;1
PE;2604908;2016;79
PE;2604908;2021;2
PE;2604908;2022;3
PE;2605004;2016;135
PE;2605004;2019;1
PE;2605004;2020;7
PE;2605004;2021;15
PE;2605004;2022;33
PE;2605103;2017;1
PE;2605103;2018;3
PE;2605103;2019;37
PE;2605103;2020;73
PE;2605103;2021;15
PE;2605103;2022;56
PE;2605152;2017;1
PE;2605152;2019;3
PE;2605152;2020;1
PE;2605152;2021;9
PE;2605152;2022;540
PE;2605202;2016;30
PE;2605202;2017;2
PE;2605202;2018;15
PE;2605202;2019;1
PE;2605202;2020;4
PE;2605202;2021;328
PE;2605202;2022;5
PE;2605301;2015;1
PE;2605301;2016;50
PE;2605301;2017;1
PE;2605301;2019;2
PE;2605301;2020;57
PE;2605301;2021;24
PE;2605301;2022;50
PE;2605400;2015;3
PE;2605400;2016;129
PE;2605400;2019;6
PE;2605400;2020;3
PE;2605400;2021;11
PE;2605400;2022;15
PE;2605459;2016;379
PE;2605459;2018;9
PE;2605459;2019;11
PE;2605459;2020;1
PE;2605459;2021;424
PE;2605459;2022;88
PE;2605509;2016;9
PE;2605509;2018;1
PE;2605509;2022;18
PE;2605608;2022;4
PE;2605707;2015;1
PE;2605707;2016;54
PE;2605707;2018;2
PE;2605707;2019;3
PE;2605707;2022;57
PE;2605806;2015;4
PE;2605806;2021;15
PE;2605905;2016;17
PE;2605905;2021;156
PE;2605905;2022;64
PE;2606002;2015;29
PE;2606002;2016;273
PE;2606002;2017;14
PE;2606002;2018;2
PE;2606002;2019;13
PE;2606002;2020;4
PE;2606002;2021;8
PE;2606002;2022;33
PE;2606101;2019;1
PE;2606101;2021;12
PE;2606101;2022;2
PE;2606200;2015;26
PE;2606200;2016;2071
PE;2606200;2017;141
PE;2606200;2018;10
PE;2606200;2019;24
PE;2606200;2020;3
PE;2606200;2021;611
PE;2606200;2022;84
PE;2606309;2016;14
PE;2606309;2022;102
PE;2606408;2015;10
PE;2606408;2016;699
PE;2606408;2017;1
PE;2606408;2018;2
PE;2606408;2020;39
PE;2606408;2021;460
PE;2606408;2022;265
PE;2606507;2015;25
PE;2606507;2016;5
PE;2606507;2017;2
PE;2606507;2020;4
PE;2606606;2015;89
PE;2606606;2016;97
PE;2606606;2018;3
PE;2606606;2019;13
PE;2606606;2020;9
PE;2606606;2021;3
PE;2606606;2022;8
PE;2606705;2016;49
PE;2606705;2017;1
PE;2606705;2020;2
PE;2606705;2022;1
PE;2606804;2015;5
PE;2606804;2016;701
PE;2606804;2017;48
PE;2606804;2018;14
PE;2606804;2019;43
PE;2606804;2020;38
PE;2606804;2021;134
PE;2606804;2022;29
PE;2606903;2015;40
PE;2606903;2016;50
PE;2606903;2020;2
PE;2606903;2021;1
PE;2606903;2022;15
PE;2607000;2015;69
PE;2607000;2019;4
PE;2607000;2021;3
PE;2607000;2022;29
PE;2607109;2015;4
PE;2607109;2016;21
PE;2607109;2022;36
PE;2607208;2015;11
PE;2607208;2016;742
PE;2607208;2017;3
PE;2607208;2018;29
PE;2607208;2019;75
PE;2607208;2020;50
PE;2607208;2021;139
PE;2607208;2022;58
PE;2607307;2016;73
PE;2607307;2020;2
PE;2607307;2022;30
PE;2607406;2016;11
PE;2607406;2019;12
PE;2607406;2020;1
PE;2607406;2021;1
PE;2607406;2022;33
PE;2607505;2015;7
PE;2607505;2017;2
PE;2607505;2018;1
PE;2607604;2015;7
PE;2607604;2016;357
PE;2607604;2017;1
PE;2607604;2019;1
PE;2607604;2021;281
PE;2607604;2022;8
PE;2607653;2015;1
PE;2607653;2016;125
PE;2607653;2021;2
PE;2607653;2022;4
PE;2607703;2016;13
PE;2607703;2022;8
PE;2607752;2016;8
PE;2607752;2017;2
PE;2607752;2019;3
PE;2607752;2021;5
PE;2607802;2016;243
PE;2607802;2017;1
PE;2607802;2021;14
PE;2607901;2015;4
PE;2607901;2016;677
PE;2607901;2017;108
PE;2607901;2018;11
PE;2607901;2019;75
PE;2607901;2020;323
PE;2607901;2021;640
PE;2607901;2022;500
PE;2607950;2016;233
PE;2607950;2017;11
PE;2607950;2018;1
PE;2607950;2021;1
PE;2607950;2022;26
PE;2608008;2015;15
PE;2608008;2016;1
PE;2608008;2017;2
PE;2608008;2021;2
PE;2608008;2022;39
PE;2608057;2016;15
PE;2608057;2021;2
PE;2608057;2022;17
PE;2608107;2015;6
PE;2608107;2016;13
PE;2608107;2019;1
PE;2608107;2020;66
PE;2608107;2021;47
PE;2608107;2022;8
PE;2608206;2016;43
PE;2608206;2021;2
PE;2608255;2016;15
PE;2608255;2019;1
PE;2608255;2020;1
PE;2608255;2022;12
PE;2608305;2020;1
PE;2608305;2021;2
PE;2608404;2016;6
PE;2608404;2017;1
PE;2608404;2021;3
PE;2608404;2022;15
PE;2608453;2015;31
PE;2608453;2016;82
PE;2608453;2017;4
PE;2608453;2021;194
PE;2608453;2022;3
PE;2608503;2015;1
PE;2608503;2016;32
PE;2608503;2017;2
PE;2608503;2021;18
PE;2608602;2015;2
PE;2608602;2016;11
PE;2608602;2017;1
PE;2608602;2019;3
PE;2608602;2022;2
PE;2608701;2021;4
PE;2608701;2022;1
PE;2608750;2016;121
PE;2608750;2020;62
PE;2608750;2022;74
PE;2608800;2016;56
PE;2608800;2018;2
PE;2608800;2019;3
PE;2608800;2020;2
PE;2608800;2021;2
PE;2608800;2022;121
PE;2608909;2015;9
PE;2608909;2016;451
PE;2608909;2017;3
PE;2608909;2018;2
PE;2608909;2019;9
PE;2608909;2020;6
PE;2608909;2021;137
PE;2608909;2022;39
PE;2609006;2016;107
PE;2609006;2018;2
PE;2609006;2021;3
PE;2609006;2022;8
PE;2609105;2016;1
PE;2609105;2017;2
PE;2609105;2018;1
PE;2609105;2020;1
PE;2609105;2021;1
PE;2609105;2022;123
PE;2609154;2015;9
PE;2609154;2016;1
PE;2609154;2019;2
PE;2609154;2020;3
PE;2609154;2021;7
PE;2609154;2022;3
PE;2609204;2020;1
PE;2609303;2016;14
PE;2609303;2018;1
PE;2609303;2021;35
PE;2609303;2022;509
PE;2609402;2016;262
PE;2609402;2019;3
PE;2609402;2020;110
PE;2609402;2021;163
PE;2609402;2022;62
PE;2609501;2016;34
PE;2609501;2019;12
PE;2609501;2021;19
PE;2609501;2022;414
PE;2609600;2015;479
PE;2609600;2016;1369
PE;2609600;2017;58
PE;2609600;2018;23
PE;2609600;2019;11
PE;2609600;2020;109
PE;2609600;2021;276
PE;2609600;2022;19
PE;2609709;2016;5
PE;2609709;2018;7
PE;2609709;2019;22
PE;2609709;2020;3
PE;2609709;2021;96
PE;2609709;2022;36
PE;2609808;2016;4
PE;2609808;2017;1
PE;2609808;2021;1
PE;2609808;2022;9
PE;2609907;2016;97
PE;2609907;2020;1
PE;2609907;2022;86
PE;2610004;2016;464
PE;2610004;2017;23
PE;2610004;2018;38
PE;2610004;2019;288
PE;2610004;2020;22
PE;2610004;2021;62
PE;2610004;2022;49
PE;2610103;2015;1
PE;2610103;2016;2
PE;2610202;2015;7
PE;2610202;2016;12
PE;2610202;2017;1
PE;2610202;2019;1
